Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
169	Amario Cozier-Duberry	eng ENG	MF	Blackburn	19	2005	8.0	0.00	0.00	0.00	1.13	1.25	0.00	2.25	0.13	1.25			0.00	Matches
170	Tristan Crama	fr FRA	DF	Millwall	22	2001	18.2	0.05	0.00	0.00	1.21	0.55	0.11	2.80	1.59	1.15			0.00	Matches
171	Charlie Crew	wls WAL	MF	Leeds United	18	2006	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
172	Ante Crnac	hr CRO	FW,MF	Norwich City	20	2003	27.7	0.07	0.00	0.00	1.12	0.43	0.32	0.32	0.22	1.19			0.04	Matches
173	Matt Crooks	eng ENG	MF,FW	Hull City	30	1994	8.8	0.45	0.11	0.11	2.84	0.45	0.57	0.11	0.34	1.36			0.00	Matches
174	Josh Cullen	ie IRL	MF	Burnley	28	1996	42.2	0.26	0.00	0.00	1.37	1.80	0.00	0.90	0.83	0.78			0.00	Matches
175	Liam Cullen	wls WAL	MF,FW	Swansea City	25	1999	33.3	0.24	0.00	0.00	1.20	0.84	0.12	0.48	0.24	0.57			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
176	Jamie Cumming	eng ENG	GK	Oxford United	24	1999	45.0	0.02	0.00	0.00	0.02	0.16	0.00	0.00	0.02	0.00			0.02	Matches
177	Luke Cundle	eng ENG	MF	Millwall	22	2002	10.9	0.18	0.00	0.00	2.66	1.19	0.09	0.28	0.73	0.92			0.00	Matches
178	Jesper Daland	no NOR	DF	Cardiff City	24	2000	15.9	0.13	0.00	0.00	0.75	0.19	0.13	0.25	0.69	0.44			0.00	Matches
179	Owen Dale	eng ENG	MF	Oxford United	25	1998	3.9	0.00	0.00	0.00	2.05	1.03	0.26	1.79	1.03	1.03			0.00	Matches
180	Harry Darling	eng ENG	DF	Swansea City	24	1999	37.1	0.11	0.03	0.00	0.51	1.46	0.22	0.05	0.75	0.40			0.00	Matches
181	Karl Darlow	wls WAL	GK	Leeds United	33	1990	7.0	0.14	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00			0.00	Matches
182	Jay Dasilva	wls WAL	DF,MF	Coventry City	26	1998	20.1	0.10	0.05	0.00	1.09	0.25	0.05	2.44	1.14	1.89			0.00	Matches
183	Adam Davies	wls WAL	GK	Sheffield United	32	1992	3.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
184	Isaak Davies	wls WAL	MF	Cardiff City	22	2001	3.2	0.31	0.00	0.00	1.25	1.56	0.31	3.13	0.31	1.88			0.00	Matches
185	Tom Davies	eng ENG	MF	Sheffield United	26	1998	7.5	0.53	0.00	0.00	1.20	2.27	0.00	0.67	0.67	2.00			0.00	Matches
186	James Debayo	eng ENG	DF	Leeds United	19	2005	0.0	0	0	0	0	0	0	0	0	0			0	Matches
187	Hannes Delcroix	ht HAI	DF	Swansea City	25	1999	9.9	0.20	0.00	0.00	1.21	0.40	0.00	0.10	1.31	2.02			0.00	Matches
188	Tom Dele-Bashiru	ng NGA	MF	Watford	24	1999	22.9	0.00	0.00	0.00	0.83	1.79	0.00	0.13	0.83	0.74			0.00	Matches
189	Karamoko Dembélé	eng ENG	MF	QPR	21	2003	13.2	0.15	0.00	0.00	0.83	2.80	0.30	4.47	0.45	0.68			0.00	Matches
190	Siriki Dembélé	ci CIV	MF	Oxford United	27	1996	15.2	0.13	0.00	0.00	1.18	3.03	0.26	2.50	0.59	1.25			0.00	Matches
191	Rav van den Berg	nl NED	DF	Middlesbrough	20	2004	23.6	0.17	0.04	0.04	0.64	0.34	0.04	0.04	1.02	0.68			0.00	Matches
192	Emmanuel Dennis	ng NGA	MF	Blackburn	26	1997	1.8	1.67	0.56	0.56	3.33	3.33	0.00	1.11	0.56	0.56			0.00	Matches
193	Terry Devlin	nir NIR	DF,MF	Portsmouth	20	2003	17.4	0.11	0.00	0.00	1.03	1.44	0.11	1.15	2.13	1.15			0.00	Matches
194	Ousmane Diakité	ml MLI	MF,DF	West Brom	24	2000	9.6	0.10	0.00	0.00	1.04	1.77	0.00	0.00	1.77	1.67			0.00	Matches
195	Grady Diangana	cd COD	MF,FW	West Brom	26	1998	16.6	0.06	0.00	0.00	1.33	2.23	0.18	0.78	0.48	1.51			0.00	Matches
196	Robert Dickie	eng ENG	DF	Bristol City	28	1996	34.7	0.14	0.03	0.00	0.43	0.98	0.00	0.00	1.10	0.69			0.00	Matches
197	Seny Dieng	sn SEN	GK	Middlesbrough	29	1994	17.0	0.00	0.00	0.00	0.00	0.12	0.00	0.06	0.00	0.00			0.06	Matches
198	Anfernee Dijksteel	sr SUR	DF	Middlesbrough	27	1996	28.1	0.18	0.00	0.00	0.82	1.64	0.00	0.75	1.10	1.46			0.04	Matches
199	Daryl Dike	us USA	MF	West Brom	24	2000	2.5	0.40	0.00	0.00	3.20	2.80	0.40	0.00	0.00	0.40			0.00	Matches
200	Jaden Dixon	eng ENG	DF	Stoke City	17	2007	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
201	Elijah Dixon-Bonner	eng ENG	MF	QPR	23	2001	0.1	10.0	0.00	0.00	10.0	0.00	0.00	10.0	0.00	0.00			0.00	Matches
202	Lewis Dobbin	eng ENG	FW,MF	Norwich City	21	2003	7.1	0.14	0.00	0.00	0.99	1.41	0.28	1.27	0.00	0.70			0.00	Matches
203	Lewis Dobbin	eng ENG	MF	West Brom	21	2003	3.8	0.00	0.00	0.00	0.53	1.84	0.26	1.05	0.53	0.79			0.00	Matches
204	Tyrhys Dolan	eng ENG	MF	Blackburn	22	2001	35.3	0.34	0.00	0.00	1.16	1.53	0.54	1.78	0.79	1.10			0.00	Matches
205	Alfie Doughty	eng ENG	MF	Luton Town	24	1999	22.6	0.22	0.00	0.00	1.50	0.31	0.18	12.3	1.33	1.81			0.00	Matches
206	Mamadou Doumbia	ml MLI	FW	Watford	18	2006	10.8	0.19	0.00	0.00	2.31	1.20	0.83	0.19	0.28	0.74			0.00	Matches
207	Oliver Dovin	se SWE	GK	Coventry City	22	2002	27.4	0.04	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00			0.00	Matches
208	Callum Doyle	eng ENG	DF	Norwich City	20	2003	38.2	0.29	0.00	0.00	0.84	0.34	0.00	1.26	1.41	0.89			0.00	Matches
209	Andre Dozzell	eng ENG	MF	Portsmouth	25	1999	31.3	0.35	0.00	0.00	1.44	0.58	0.06	1.50	0.77	1.02			0.00	Matches
210	Cody Drameh	eng ENG	DF	Hull City	22	2001	18.3	0.11	0.00	0.00	0.87	1.26	0.11	1.53	1.20	2.79			0.00	Matches
211	Shane Duffy	ie IRL	DF	Norwich City	32	1992	44.9	0.09	0.00	0.00	0.62	0.36	0.16	0.07	0.67	0.45			0.00	Matches
212	Jimmy Dunne	ie IRL	DF	QPR	26	1997	45.0	0.20	0.00	0.00	1.09	0.69	0.16	0.89	1.00	1.64			0.02	Matches
213	Leo Duru	eng ENG	DF	Blackburn	19	2005	0.0	0	0	0	1	0	0	0	0	0			0	Matches
214	Pierre Dwomoh	be BEL	MF	Watford	20	2004	5.9	0.17	0.00	0.00	0.68	1.02	0.00	0.17	2.88	0.68			0.00	Matches
215	Lyndon Dykes	sct SCO	FW,MF	QPR	28	1995	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
216	George Earthy	eng ENG	MF,FW	Bristol City	19	2004	16.2	0.19	0.00	0.00	1.05	0.56	0.06	1.48	0.74	0.56			0.00	Matches
217	Malcolm Ebiowei	eng ENG	MF	Oxford United	20	2003	0.8	1.25	0.00	0.00	2.50	1.25	1.25	3.75	1.25	5.00			0.00	Matches
218	Festy Ebosele	ie IRL	MF,DF	Watford	21	2002	8.4	0.83	0.00	0.00	1.67	2.02	0.24	2.14	0.36	2.50			0.00	Matches
219	Josh Eccles	eng ENG	MF	Coventry City	24	2000	26.0	0.23	0.00	0.00	1.38	1.27	0.04	1.50	0.81	1.23			0.00	Matches
220	George Edmundson	eng ENG	DF	Middlesbrough	26	1997	23.2	0.39	0.00	0.00	0.82	0.60	0.09	0.00	1.12	0.78			0.00	Matches
221	Joe Edwards	eng ENG	DF	Plymouth Argyle	33	1990	12.6	0.32	0.08	0.00	1.67	1.35	0.00	0.32	1.35	2.14			0.00	Matches
222	Kyle Edwards	eng ENG	MF	Oxford United	26	1998	2.2	0.00	0.00	0.00	0.00	2.27	0.00	3.64	0.91	0.45			0.00	Matches
223	Marcus Edwards	eng ENG	MF	Burnley	25	1998	10.4	0.10	0.00	0.00	0.38	2.31	0.10	2.50	0.48	0.48			0.00	Matches
224	Ronnie Edwards	eng ENG	DF,MF	QPR	21	2003	20.2	0.10	0.00	0.00	0.94	0.54	0.00	0.10	1.44	0.84			0.00	Matches
225	John Egan	ie IRL	DF	Burnley	31	1992	1.8	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.56			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
226	John Egan	ie IRL	DF	Hull City	31	1992	8.1	0.12	0.00	0.00	0.49	0.37	0.00	0.00	0.74	0.12			0.00	Matches
227	CJ Egan-Riley	eng ENG	DF	Burnley	21	2003	40.0	0.17	0.03	0.00	0.42	0.72	0.00	0.07	0.95	1.05			0.00	Matches
228	Callum Elder	au AUS	DF,MF	Derby County	29	1995	23.9	0.33	0.00	0.00	1.46	0.84	0.21	4.77	1.13	1.21			0.00	Matches
229	Aidomo Emakhu	ie IRL	MF	Millwall	20	2003	7.7	0.39	0.13	0.00	1.30	2.08	0.39	3.25	0.65	1.56			0.00	Matches
230	Lukas Engel	dk DEN	DF	Middlesbrough	25	1998	4.1	0.24	0.00	0.00	0.98	0.98	0.00	4.39	1.22	1.22			0.00	Matches
231	Niall Ennis	eng ENG	FW	Stoke City	25	1999	2.2	0.00	0.00	0.00	1.82	0.91	0.45	0.00	0.00	0.00			0.00	Matches
232	Romain Esse	eng ENG	MF	Millwall	19	2005	22.4	0.18	0.00	0.00	1.79	2.81	0.22	3.08	0.31	1.96			0.00	Matches
233	Maxime Estève	fr FRA	DF	Burnley	22	2002	45.1	0.07	0.00	0.00	0.40	0.44	0.00	0.11	0.86	0.64			0.00	Matches
234	Oscar Estupiñan	co COL	FW	Hull City	27	1996	1.6	0.00	0.00	0.00	1.25	0.63	2.50	0.00	0.00	0.00			0.00	Matches
235	Ched Evans	wls WAL	FW	Preston	35	1988	1.1	0.00	0.00	0.00	1.82	2.73	0.00	1.82	0.00	0.91			0.00	Matches
236	George Evans	eng ENG	GK	Millwall	19	2005	4.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
237	Milan van Ewijk	nl NED	DF,MF	Coventry City	23	2000	44.6	0.02	0.00	0.00	0.83	0.90	0.07	2.89	1.35	1.61			0.00	Matches
238	Malachi Fagan-Walcott	eng ENG	DF	Cardiff City	22	2002	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.33			0.00	Matches
239	Akin Famewo	eng ENG	DF	Sheffield Weds	25	1998	10.4	0.19	0.00	0.00	0.96	1.35	0.00	0.00	2.31	1.06			0.00	Matches
240	Lamine Fanne	es ESP	MF,FW	Luton Town	20	2004	6.5	0.15	0.00	0.00	2.31	1.54	0.15	0.62	0.92	0.46			0.00	Matches
241	Jacob Farrell	au AUS	DF	Portsmouth	21	2002	1.0	0.00	0.00	0.00	0.00	1.00	0.00	1.00	5.00	1.00			0.00	Matches
242	Christian Fassnacht	ch SUI	FW	Norwich City	30	1993	0.9	0.00	0.00	0.00	3.33	0.00	0.00	1.11	0.00	1.11			0.00	Matches
243	Tom Fellows	eng ENG	MF	West Brom	21	2003	31.9	0.13	0.00	0.00	0.63	1.41	0.16	3.95	0.28	0.63			0.00	Matches
244	Marselino Ferdinan	id IDN	MF	Oxford United	19	2004	0.2	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	5.00			0.00	Matches
245	Sam Field	eng ENG	MF	QPR	26	1998	32.3	0.25	0.00	0.00	0.87	1.24	0.03	0.15	1.18	1.27			0.00	Matches
246	Tegan Finn		MF	Plymouth Argyle			1.6	0.00	0.00	0.00	1.88	1.25	0.00	1.88	2.50	0.63			0.00	Matches
247	Junior Firpo	do DOM	DF	Leeds United	27	1996	29.1	0.24	0.00	0.00	1.58	1.44	0.31	2.16	1.27	1.07			0.03	Matches
248	Will Fish	eng ENG	DF	Cardiff City	21	2003	15.3	0.26	0.00	0.00	0.92	0.59	0.00	0.20	1.18	0.65			0.07	Matches
249	Kellen Fisher	eng ENG	DF,MF	Norwich City	20	2004	29.9	0.33	0.00	0.00	1.67	1.54	0.03	1.61	1.20	1.61			0.00	Matches
250	Zian Flemming	nl NED	FW	Burnley	25	1998	26.9	0.11	0.00	0.00	2.12	1.90	0.45	0.37	0.22	0.52			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
251	Tyrese Fornah	sl SLE	MF	Derby County	24	1999	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
252	Adam Forshaw	eng ENG	MF	Plymouth Argyle	32	1991	7.6	0.66	0.13	0.13	1.84	1.97	0.00	0.92	0.66	1.71			0.00	Matches
253	Adam Forshaw	eng ENG	MF	Blackburn	32	1991	6.3	0.32	0.00	0.00	1.11	1.75	0.00	0.48	0.95	1.75			0.00	Matches
254	Amankwah Forson	gh GHA	MF,FW	Norwich City	21	2002	8.1	0.25	0.00	0.00	1.11	1.36	0.00	0.86	0.37	1.11			0.12	Matches
255	Marcus Forss	fi FIN	MF,FW	Middlesbrough	25	1999	7.4	0.14	0.00	0.00	0.95	0.41	0.27	1.35	0.81	1.08			0.00	Matches
256	Craig Forsyth	sct SCO	DF,MF	Derby County	35	1989	28.4	0.14	0.00	0.00	0.60	0.60	0.07	1.23	1.30	0.88			0.00	Matches
257	Gabriel Forsyth	sct SCO	MF	Norwich City	17	2006	1.8	0.00	0.00	0.00	4.44	2.78	0.00	6.11	1.11	1.11			0.00	Matches
258	Lyle Foster	za RSA	FW,MF	Burnley	23	2000	17.7	0.23	0.00	0.00	1.69	0.90	0.34	0.34	0.11	0.73			0.00	Matches
259	Morgan Fox	wls WAL	DF	QPR	30	1993	14.9	0.20	0.00	0.00	0.54	0.20	0.00	0.40	0.67	1.01			0.13	Matches
260	Gianluca Frabotta	it ITA	DF,MF	West Brom	25	1999	0.7	0.00	0.00	0.00	0.00	0.00	0.00	4.29	1.43	5.71			0.00	Matches
261	Gonçalo Franco	pt POR	MF	Swansea City	23	2000	34.9	0.17	0.00	0.00	1.98	1.26	0.06	0.95	1.20	2.06			0.00	Matches
262	Michael Frey	ch SUI	FW	QPR	30	1994	19.8	0.30	0.00	0.00	2.32	1.21	1.01	0.10	0.25	0.71			0.00	Matches
263	Dael Fry	eng ENG	DF	Middlesbrough	26	1997	15.7	0.06	0.00	0.00	0.76	0.45	0.19	0.00	1.27	0.13			0.00	Matches
264	Mads Frøkjær-Jensen	dk DEN	MF,FW	Preston	25	1999	26.2	0.31	0.00	0.00	2.10	0.57	0.11	1.95	0.50	0.73			0.00	Matches
265	Leo Fuhr Hjelde	no NOR	DF	Sunderland	20	2003	4.6	0.65	0.00	0.00	2.17	0.00	0.00	1.30	0.87	1.52			0.00	Matches
266	Jay Fulton	sct SCO	MF	Swansea City	30	1994	14.3	0.42	0.00	0.00	2.03	0.98	0.21	0.35	0.98	1.05			0.00	Matches
267	Darnell Furlong	eng ENG	DF	West Brom	28	1995	41.2	0.19	0.02	0.00	1.12	1.75	0.05	2.01	0.75	0.61			0.02	Matches
268	Sam Gallagher	eng ENG	FW,MF	Stoke City	28	1995	11.4	0.44	0.00	0.00	2.02	1.14	0.70	0.61	0.18	0.79			0.00	Matches
269	Brendan Galloway	zw ZIM	DF	Plymouth Argyle	28	1996	10.9	0.00	0.00	0.00	1.19	0.92	0.00	0.55	2.02	2.02			0.09	Matches
270	Ben Gannon-Doak	sct SCO	MF	Middlesbrough	18	2005	19.8	0.35	0.00	0.00	1.31	1.26	0.71	2.47	0.30	0.91			0.00	Matches
271	Djeidi Gassama	mr MTN	MF	Sheffield Weds	20	2003	33.1	0.12	0.00	0.00	1.63	3.32	0.30	1.27	0.33	0.97			0.00	Matches
272	Joe Gelhardt	eng ENG	MF,FW	Hull City	22	2002	17.7	0.23	0.00	0.00	1.41	1.86	0.00	3.28	0.17	0.62			0.00	Matches
273	Joe Gelhardt	eng ENG	FW,MF	Leeds United	22	2002	0.1	0.00	0.00	0.00	10.0	10.0	0.00	0.00	0.00	0.00			0.00	Matches
274	Anwar El Ghazi	nl NED	MF,FW	Cardiff City	29	1995	13.1	0.00	0.00	0.00	1.07	1.45	0.61	2.82	0.15	0.46			0.00	Matches
275	Liam Gibbs	eng ENG	MF	Norwich City	21	2002	2.4	0.00	0.00	0.00	1.67	0.42	0.00	4.58	0.00	0.42			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
276	Ben Gibson	eng ENG	DF	Stoke City	31	1993	21.6	0.28	0.00	0.00	0.69	0.60	0.14	0.00	0.83	0.23			0.09	Matches
277	Lewis Gibson	eng ENG	DF	Preston	24	2000	18.2	0.11	0.00	0.00	0.60	1.04	0.05	0.38	1.43	1.10			0.00	Matches
278	Lewis Gibson	eng ENG	DF	Plymouth Argyle	24	2000	18.0	0.06	0.00	0.00	0.33	0.89	0.00	0.17	1.06	1.17			0.00	Matches
279	Alexander Gilbert	ie IRL	MF	Middlesbrough	22	2001	0.9	0.00	0.00	0.00	2.22	0.00	0.00	5.56	0.00	0.00			0.00	Matches
280	Alfie Gilchrist	eng ENG	DF	Sheffield United	20	2003	23.4	0.21	0.00	0.00	1.07	0.51	0.00	0.98	1.20	1.32			0.00	Matches
281	Ryan Giles	eng ENG	DF	Middlesbrough	24	2000	3.4	0.00	0.00	0.00	0.29	0.00	0.00	5.59	0.59	1.18			0.29	Matches
282	Ryan Giles	eng ENG	DF	Hull City	24	2000	10.0	0.00	0.00	0.00	0.20	0.20	0.10	6.10	0.40	0.40			0.00	Matches
283	Josh Ginnelly	eng ENG	FW,MF	Swansea City	27	1997	0.4	0.00	0.00	0.00	0.00	7.50	0.00	12.5	0.00	0.00			0.00	Matches
284	Tom Glover	au AUS	GK	Middlesbrough	26	1997	6.3	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.16			0.00	Matches
285	Wilfried Gnonto	it ITA	MF	Leeds United	20	2003	25.3	0.20	0.00	0.00	1.19	2.45	0.55	1.66	0.59	0.43			0.00	Matches
286	Lynden Gooch	us USA	DF,MF	Stoke City	28	1995	11.5	0.26	0.00	0.00	1.13	0.35	0.00	5.39	1.22	1.91			0.00	Matches
287	Tyler Goodrham	eng ENG	MF	Oxford United	20	2003	33.9	0.15	0.00	0.00	1.45	1.27	0.15	2.80	0.65	1.24			0.00	Matches
288	Will Goodwin	eng ENG	FW	Oxford United	22	2002	0.3	0.00	0.00	0.00	0.00	3.33	0.00	0.00	0.00	0.00			0.00	Matches
289	Kaide Gordon	eng ENG	FW	Portsmouth	19	2004	1.7	0.00	0.00	0.00	1.18	0.59	0.00	4.71	0.59	2.35			0.00	Matches
290	Kaide Gordon	eng ENG	FW	Norwich City	19	2004	2.0	0.50	0.00	0.00	1.50	2.50	1.00	3.50	1.00	2.50			0.00	Matches
291	Kenzo Goudmijn	nl NED	MF	Derby County	22	2001	25.8	0.16	0.00	0.00	1.09	0.81	0.04	3.57	0.74	0.89			0.00	Matches
292	Dimitris Goutas	gr GRE	DF	Cardiff City	30	1994	32.4	0.09	0.03	0.00	0.59	0.19	0.03	0.03	1.17	0.62			0.00	Matches
293	Karlan Grant	eng ENG	MF,FW	West Brom	26	1997	32.6	0.06	0.00	0.00	0.64	0.92	0.58	3.28	0.55	0.52			0.00	Matches
294	Andre Gray	jm JAM	FW	Plymouth Argyle	33	1991	6.1	0.16	0.00	0.00	0.98	0.82	1.31	0.33	0.16	0.33			0.00	Matches
295	Harry Gray	eng ENG	FW	Leeds United	15	2008	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
296	Sam Greenwood	eng ENG	MF,FW	Preston	22	2002	27.0	0.33	0.07	0.04	2.19	1.85	0.30	5.00	0.30	0.96			0.00	Matches
297	Joshua Griffiths	eng ENG	GK	West Brom	22	2001	6.0	0.00	0.00	0.00	0.00	0.17	0.00	0.00	0.00	0.00			0.00	Matches
298	Matt Grimes	eng ENG	MF	Coventry City	29	1995	15.2	0.26	0.00	0.00	0.66	0.86	0.00	3.82	0.66	1.12			0.00	Matches
299	Matt Grimes	eng ENG	MF	Swansea City	29	1995	29.0	0.14	0.00	0.00	0.45	1.10	0.00	3.62	0.83	1.00			0.00	Matches
300	Daniel Grimshaw	eng ENG	GK	Plymouth Argyle	26	1998	21.0	0.10	0.00	0.00	0.00	0.05	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
301	Ilia Gruev	bg BUL	MF	Leeds United	24	2000	18.9	0.16	0.00	0.00	1.32	0.69	0.00	4.23	0.95	1.16			0.00	Matches
302	Makhtar Gueye	sn SEN	FW	Blackburn	26	1997	24.4	0.41	0.04	0.04	2.66	0.98	0.82	0.49	0.29	0.53			0.00	Matches
303	Josuha Guilavogui	fr FRA	DF,MF	Leeds United	33	1990	0.7	0.00	0.00	0.00	1.43	1.43	0.00	0.00	2.86	5.71			0.00	Matches
304	Angus Gunn	sct SCO	GK	Norwich City	28	1996	34.5	0.03	0.00	0.00	0.00	0.23	0.00	0.00	0.00	0.03			0.00	Matches
305	Darko Gyabi	eng ENG	MF	Plymouth Argyle	20	2004	31.6	0.32	0.00	0.00	1.58	2.18	0.00	0.19	0.66	1.55			0.00	Matches
306	Hayden Hackney	eng ENG	MF	Middlesbrough	22	2002	42.1	0.21	0.02	0.02	1.81	1.47	0.02	0.81	0.69	1.35			0.00	Matches
307	Rami Al Hajj	se SWE	MF	Plymouth Argyle	22	2001	15.3	0.07	0.00	0.00	0.78	0.85	0.13	0.46	0.39	1.24			0.00	Matches
308	Ali Al Hamadi	iq IRQ	FW	Stoke City	22	2002	9.2	0.22	0.00	0.00	1.85	1.52	0.22	0.22	0.11	0.76			0.00	Matches
309	Gustavo Hamer	nl NED	MF	Sheffield United	27	1997	34.7	0.37	0.00	0.00	1.73	1.24	0.06	3.98	0.81	0.86			0.00	Matches
310	Micah Hamilton	eng ENG	MF	Middlesbrough	20	2003	3.5	0.00	0.00	0.00	0.57	1.43	0.00	1.43	0.00	1.14			0.00	Matches
311	Grant Hanley	sct SCO	DF	Norwich City	32	1991	0.9	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11			0.00	Matches
312	Ryan Hardie	sct SCO	FW,MF	Plymouth Argyle	27	1997	25.2	0.00	0.00	0.00	0.60	0.40	0.79	0.56	0.24	0.28			0.00	Matches
313	Wes Harding	jm JAM	DF	Millwall	27	1996	2.1	0.48	0.00	0.00	0.48	0.00	0.00	3.33	0.48	1.43			0.00	Matches
314	Marcus Harness	eng ENG	MF,FW	Derby County	28	1996	26.2	0.42	0.00	0.00	2.14	0.53	0.23	3.40	0.50	1.18			0.00	Matches
315	Mark Harris	wls WAL	FW	Oxford United	25	1998	32.1	0.09	0.00	0.00	1.56	0.81	0.90	0.12	0.09	0.62			0.00	Matches
316	Daiki Hashioka	jp JPN	DF,MF	Luton Town	25	1999	13.4	0.22	0.00	0.00	1.04	1.19	0.07	1.79	1.12	1.64			0.00	Matches
317	Joseph Hatch	wls WAL	MF	Plymouth Argyle	17	2006	0.0	0	0	0	0	0	0	0	0	0			0	Matches
318	Ryo Hatsuse	jp JPN	DF	Sheffield Weds	27	1997	3.9	0.26	0.00	0.00	1.79	0.51	0.00	4.87	0.51	1.03			0.00	Matches
319	Isaac Hayden	jm JAM	MF	Portsmouth	29	1995	10.4	0.19	0.00	0.00	2.12	0.67	0.10	0.96	0.77	1.73			0.00	Matches
320	Conor Hazard	nir NIR	GK	Plymouth Argyle	26	1998	25.0	0.16	0.00	0.00	0.00	0.12	0.00	0.00	0.04	0.00			0.00	Matches
321	Ryan Hedges	wls WAL	MF	Blackburn	29	1995	28.5	0.14	0.00	0.00	1.61	1.44	0.14	2.77	1.12	1.54			0.00	Matches
322	Torbjørn Heggem	no NOR	DF	West Brom	25	1999	44.6	0.07	0.00	0.00	0.49	0.43	0.00	0.63	0.65	1.08			0.02	Matches
323	Michał Helik	pl POL	DF	Oxford United	28	1995	20.0	0.20	0.00	0.00	0.75	0.75	0.10	0.10	1.05	0.55			0.05	Matches
324	Onel Hernández	cu CUB	FW	Norwich City	31	1993	7.1	0.28	0.00	0.00	0.99	1.27	0.28	3.94	0.42	0.56			0.00	Matches
325	Brad Hills	eng ENG	DF	Norwich City	20	2004	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
326	Yu Hirakawa	jp JPN	MF	Bristol City	23	2001	18.4	0.00	0.00	0.00	0.65	2.12	0.11	4.57	0.27	1.20			0.00	Matches
327	Václav Hladký	cz CZE	GK	Burnley	33	1990	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
328	Rob Holding	eng ENG	DF	Sheffield United	28	1995	4.7	0.21	0.00	0.00	0.43	0.64	0.00	0.21	1.06	0.85			0.00	Matches
329	Mason Holgate	jm JAM	DF	West Brom	27	1996	22.0	0.09	0.00	0.00	0.86	1.09	0.05	0.41	1.23	0.86			0.05	Matches
330	Duane Holmes	us USA	MF	Preston	29	1994	9.3	0.43	0.00	0.00	1.61	2.69	0.11	2.69	0.54	1.40			0.00	Matches
331	Tom Holmes	eng ENG	DF	Luton Town	24	2000	14.6	0.27	0.07	0.07	0.96	0.21	0.00	0.62	1.10	1.37			0.00	Matches
332	George Honeyman	eng ENG	MF	Millwall	29	1994	26.9	0.26	0.00	0.00	1.78	1.75	0.37	4.28	0.74	2.04			0.00	Matches
333	Ethan Horvath	us USA	GK	Cardiff City	29	1995	17.0	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00			0.06	Matches
334	Jordan Houghton	eng ENG	MF	Plymouth Argyle	28	1995	17.0	0.12	0.00	0.00	1.47	1.06	0.00	0.53	0.47	1.41			0.00	Matches
335	Andreas Hountondji	bj BEN	MF,FW	Burnley	22	2002	2.3	0.00	0.00	0.00	0.87	0.43	0.43	0.00	0.00	0.43			0.00	Matches
336	Jonny Howson	eng ENG	DF,MF	Middlesbrough	36	1988	15.5	0.00	0.00	0.00	0.39	0.45	0.06	0.77	1.29	1.10			0.00	Matches
