Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
337	Daniel Iversen	dk DEN	GK	Preston	24	1997	45.9	0.02	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00			0.00	Matches
338	Phil Jagielka	eng ENG	DF	Stoke City	38	1982	19.7	0.05	0.00	0.00	0.36	0.71	0.00	0.10	1.78	0.91			0.00	Matches
339	Phil Jagielka	eng ENG	DF	Derby County	38	1982	20.0	0.05	0.00	0.00	0.45	1.15	0.00	0.00	0.80	0.70			0.00	Matches
340	Karl Jakob Hein	ee EST	GK	Reading	19	2002	5.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
341	Jordan James	wls WAL	MF	Birmingham City	17	2004	13.1	0.08	0.00	0.00	1.45	2.14	0.00	1.30	0.38	1.30			0.00	Matches
342	Matty James	eng ENG	MF	Bristol City	30	1991	30.9	0.03	0.00	0.00	1.10	0.71	0.00	3.98	1.17	1.04			0.00	Matches
343	Reece James	eng ENG	DF,MF	Blackpool	27	1993	14.0	0.21	0.00	0.00	0.64	0.29	0.00	3.00	1.29	1.29			0.00	Matches
344	Saikou Janneh	eng ENG	FW	Bristol City	20	2001	0.2	0.00	0.00	0.00	10.0	5.00	0.00	0.00	0.00	0.00			0.00	Matches
345	William Jarvis	eng ENG	MF	Hull City	18	2002	0.2	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	5.00			0.00	Matches
346	Zach Jeacock	eng ENG	GK	Birmingham City	20	2001	2.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
347	Daniel Jebbison	ca CAN	FW	Sheffield United	17	2003	2.2	0.45	0.00	0.00	0.91	0.45	0.45	0.91	0.00	0.00			0.00	Matches
348	Cameron Jerome	eng ENG	FW	Luton Town	34	1986	15.0	0.33	0.00	0.00	2.53	0.47	0.93	0.27	0.27	0.47			0.00	Matches
349	Lucas João	ao ANG	FW	Reading	27	1993	21.0	0.05	0.00	0.00	1.05	1.62	0.48	0.00	0.29	0.33			0.00	Matches
350	Stefan Johansen	no NOR	MF	QPR	30	1991	30.6	0.26	0.00	0.00	1.31	0.62	0.03	3.53	0.69	0.65			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
351	Tyreece John-Jules	eng ENG	FW,MF	Blackpool	20	2001	6.6	0.15	0.00	0.00	1.06	2.27	0.30	0.45	0.30	1.06			0.00	Matches
352	Bradley Johnson	eng ENG	MF	Blackburn	34	1987	10.2	0.10	0.00	0.00	1.76	1.08	0.20	0.39	0.59	0.88			0.00	Matches
353	Brennan Johnson	wls WAL	FW,MF	Nottingham	20	2001	43.3	0.07	0.00	0.00	0.79	1.34	0.39	1.96	0.37	0.51			0.00	Matches
354	Daniel Johnson	jm JAM	MF	Preston	28	1992	35.3	0.25	0.00	0.00	1.19	0.71	0.17	2.24	0.79	0.71			0.00	Matches
355	Sam Johnstone	eng ENG	GK	West Brom	28	1993	36.0	0.11	0.03	0.00	0.03	0.00	0.00	0.00	0.00	0.00			0.00	Matches
356	Alfie Jones	ca CAN	DF	Hull City	23	1997	20.2	0.15	0.00	0.00	0.30	0.15	0.00	0.20	1.14	0.79			0.00	Matches
357	Callum Jones	wls WAL	MF	Hull City	20	2001	0.0	0	0	0	0	0	0	0	0	0			0	Matches
358	Isaiah Jones	gy GUY	MF	Middlesbrough	22	1999	36.3	0.30	0.00	0.00	1.16	2.67	0.08	2.53	0.74	1.43			0.00	Matches
359	Jodi Jones	mt MLT	FW,MF	Coventry City	23	1997	1.1	0.00	0.00	0.00	0.00	3.64	0.00	9.09	0.00	0.91			0.00	Matches
360	Ricky-Jade Jones	eng ENG	FW,MF	Peterborough	20	2001	7.4	0.27	0.00	0.00	1.62	0.95	0.27	2.70	0.27	0.81			0.00	Matches
361	Kyle Joseph	sct SCO	FW,MF	Swansea City	19	2001	1.3	0.00	0.00	0.00	4.62	0.00	0.00	0.00	0.77	0.77			0.00	Matches
362	Kamil Jóźwiak	pl POL	MF,FW	Derby County	23	1998	10.7	0.19	0.00	0.00	1.96	0.84	0.37	0.47	0.93	1.31			0.00	Matches
363	Mads Juel Andersen	dk DEN	DF	Barnsley	23	1997	28.0	0.25	0.00	0.00	1.54	0.32	0.07	0.11	2.04	0.57			0.00	Matches
364	Lukas Jutkiewicz	eng ENG	FW	Birmingham City	32	1989	19.0	0.05	0.00	0.00	2.05	1.37	0.37	0.84	0.32	0.16			0.00	Matches
365	Osman Kakay	sl SLE	MF	QPR	23	1997	5.7	0.18	0.00	0.00	0.88	1.58	0.00	3.86	1.40	0.88			0.00	Matches
366	Tomáš Kalas	cz CZE	DF	Bristol City	28	1993	34.1	0.15	0.00	0.00	0.41	0.70	0.00	0.65	1.99	0.44			0.00	Matches
367	Aboubakar Kamara	mr MTN	FW	Fulham	26	1995	0.0	0	0	0	0	0	0	0	0	0			0	Matches
368	Thomas Kaminski	be BEL	GK	Blackburn	28	1992	43.6	0.09	0.00	0.00	0.00	0.16	0.00	0.00	0.02	0.02			0.02	Matches
369	Todd Kane	eng ENG	MF	Coventry City	27	1993	23.6	0.17	0.00	0.00	0.76	0.34	0.34	10.9	0.68	1.06			0.00	Matches
370	Idris Kanu	sl SLE	MF	Peterborough	21	1999	1.3	0.00	0.00	0.00	1.54	0.00	0.00	0.77	0.00	0.77			0.00	Matches
371	Colin Kazim-Richards	tr TUR	FW	Derby County	34	1986	10.1	0.10	0.00	0.00	2.28	0.89	0.69	0.40	0.10	0.50			0.00	Matches
372	Neeskens Kebano	cd COD	MF	Fulham	29	1992	30.2	0.03	0.00	0.00	1.29	1.66	0.50	5.13	0.43	0.93			0.00	Matches
373	Liam Kelly	sct SCO	MF	Coventry City	31	1990	9.2	0.22	0.00	0.00	1.85	0.98	0.00	1.20	0.54	1.09			0.00	Matches
374	Lloyd Kelly	eng ENG	DF	Bournemouth	22	1998	40.3	0.15	0.00	0.00	0.82	0.67	0.00	0.42	1.02	0.42			0.02	Matches
375	Charlie Kelman	us USA	FW	QPR	19	2001	0.1	0.00	0.00	0.00	10.0	0.00	0.00	0.00	0.00	0.00			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
376	Frankie Kent	eng ENG	DF	Peterborough	25	1995	32.0	0.22	0.00	0.00	0.91	0.66	0.03	0.06	1.19	0.88			0.00	Matches
377	Richard Keogh	ie IRL	DF	Blackpool	34	1986	24.6	0.00	0.00	0.00	0.28	0.57	0.00	0.04	0.81	0.53			0.00	Matches
378	Reda Khadra	de GER	FW,MF	Blackburn	20	2001	16.2	0.12	0.00	0.00	1.05	1.30	0.56	4.75	0.06	0.49			0.00	Matches
379	Maikel Kieftenbeld	nl NED	MF	Millwall	31	1990	20.2	0.35	0.00	0.00	1.73	0.74	0.00	0.15	1.58	1.44			0.00	Matches
380	Gavin Kilkenny	ie IRL	MF	Bournemouth	21	2000	12.2	0.33	0.00	0.00	1.31	0.90	0.00	0.08	1.15	0.98			0.00	Matches
381	Andy King	wls WAL	MF	Bristol City	32	1988	8.3	0.36	0.12	0.12	0.84	1.33	0.00	1.08	0.60	1.20			0.00	Matches
382	Eli King	wls WAL	MF	Cardiff City	18	2002	1.9	0.00	0.00	0.00	0.53	0.53	0.00	0.53	1.05	1.05			0.00	Matches
383	Peter Kioso	cd COD	DF,MF	Luton Town	22	1998	8.4	0.24	0.00	0.00	0.71	1.55	0.00	0.83	1.67	0.95			0.00	Matches
384	Cédric Kipré	ci CIV	DF	West Brom	24	1996	13.5	0.37	0.00	0.00	1.85	0.67	0.07	0.74	1.85	1.26			0.00	Matches
385	Charlie Kirk	eng ENG	MF	Blackpool	23	1997	6.2	0.00	0.00	0.00	0.32	0.48	0.48	7.10	0.00	0.48			0.00	Matches
386	Liam Kitching	eng ENG	DF	Barnsley	21	1999	29.2	0.24	0.00	0.00	0.92	0.75	0.14	0.72	1.40	1.03			0.03	Matches
387	Timm Klose	ch SUI	DF	Bristol City	33	1988	17.3	0.23	0.00	0.00	0.92	0.29	0.00	0.23	2.14	1.45			0.00	Matches
388	Jason Knight	ie IRL	MF,FW	Derby County	20	2001	30.6	0.07	0.00	0.00	0.85	2.25	0.23	2.09	0.59	0.78			0.00	Matches
389	Josh Knight	eng ENG	DF	Peterborough	23	1997	30.6	0.23	0.00	0.00	0.65	0.88	0.03	0.69	1.21	0.75			0.03	Matches
390	Anthony Knockaert	fr FRA	FW,MF	Fulham	29	1991	0.4	0.00	0.00	0.00	0.00	2.50	0.00	5.00	0.00	2.50			0.00	Matches
391	Williams Kokolo	fr FRA	DF,MF	Middlesbrough	21	2000	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
392	Ateef Konaté	fr FRA	MF	Nottingham	20	2001	0.1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
393	Josh Koroma	sl SLE	FW,MF	Huddersfield	22	1998	19.8	0.10	0.00	0.00	1.26	1.57	0.40	1.41	0.30	0.40			0.00	Matches
394	Ethan Laird	eng ENG	MF	Swansea City	20	2001	17.9	0.06	0.00	0.00	0.78	2.74	0.39	2.12	0.50	1.01			0.00	Matches
395	Ethan Laird	eng ENG	DF	Bournemouth	20	2001	4.2	0.00	0.00	0.00	0.71	1.67	0.00	1.43	0.48	1.67			0.00	Matches
396	Henri Lansbury	eng ENG	MF	Luton Town	30	1990	21.7	0.41	0.00	0.00	2.17	1.57	0.00	2.72	1.61	1.43			0.00	Matches
397	Richie Laryea	ca CAN	MF	Nottingham	26	1995	1.3	0.00	0.00	0.00	1.54	3.08	0.00	2.31	1.54	1.54			0.00	Matches
398	Joël Latibeaudière	jm JAM	DF,MF	Swansea City	21	2000	20.7	0.24	0.00	0.00	1.64	1.69	0.39	0.82	0.87	1.11			0.00	Matches
399	Josh Laurent	eng ENG	MF	Reading	26	1995	40.5	0.17	0.00	0.00	1.16	0.86	0.05	0.57	1.41	1.06			0.00	Matches
400	Shayne Lavery	nir NIR	FW	Blackpool	22	1998	20.4	0.15	0.00	0.00	1.47	1.18	0.59	0.83	0.15	1.32			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
401	Tom Lawrence	wls WAL	MF,FW	Derby County	27	1994	35.8	0.31	0.06	0.03	1.15	1.17	0.08	2.26	0.56	0.56			0.00	Matches
402	James Lea Siliki	cm CMR	MF	Middlesbrough	25	1996	3.7	0.00	0.00	0.00	2.43	0.81	0.00	2.97	0.54	1.08			0.00	Matches
403	Ryan Ledson	eng ENG	MF	Preston	23	1997	14.3	0.35	0.00	0.00	1.82	0.77	0.00	6.01	1.47	0.84			0.00	Matches
404	Tom Lees	eng ENG	DF	Huddersfield	30	1990	38.0	0.11	0.00	0.00	0.45	0.32	0.03	0.05	1.13	0.55			0.00	Matches
405	Jonathan Leko	eng ENG	MF	Birmingham City	22	1999	1.4	0.71	0.00	0.00	2.86	1.43	0.71	2.86	0.00	0.00			0.00	Matches
406	Darragh Lenihan	ie IRL	DF	Blackburn	27	1994	40.2	0.27	0.02	0.02	1.09	1.07	0.02	1.34	1.44	1.07			0.00	Matches
407	Daníel Leó Grétarsson	is ISL	DF	Blackpool	25	1995	1.8	0.00	0.00	0.00	0.00	1.67	0.00	0.00	1.11	2.22			0.00	Matches
408	Ryan Leonard	eng ENG	MF,DF	Millwall	29	1992	11.4	0.18	0.00	0.00	0.44	1.14	0.09	2.63	2.11	1.05			0.00	Matches
409	Jefferson Lerma	co COL	MF	Bournemouth	26	1994	31.7	0.25	0.06	0.00	1.01	0.82	0.06	0.79	1.04	0.66			0.00	Matches
410	Keane Lewis-Potter	eng ENG	MF,FW	Hull City	20	2001	46.0	0.07	0.00	0.00	0.39	1.17	0.52	2.80	0.78	0.37			0.00	Matches
411	Aaron Leya Iseka	be BEL	MF,FW	Barnsley	23	1997	14.3	0.07	0.00	0.00	1.40	0.56	0.42	0.84	0.35	0.21			0.00	Matches
412	Liam Lindsay	sct SCO	DF	Preston	25	1995	13.0	0.31	0.15	0.08	1.23	0.77	0.08	0.23	1.38	0.54			0.00	Matches
413	Jake Livermore	eng ENG	MF	West Brom	31	1989	34.8	0.23	0.06	0.00	1.81	0.43	0.00	0.17	1.15	1.26			0.03	Matches
414	Tom Lockyer	wls WAL	DF	Luton Town	26	1994	26.9	0.19	0.00	0.00	0.56	0.67	0.07	0.48	1.82	0.82			0.00	Matches
415	Joe Lolley	eng ENG	MF,FW	Nottingham	28	1992	11.3	0.09	0.00	0.00	0.88	1.59	0.27	3.63	0.71	0.97			0.00	Matches
416	Ryan Longman	eng ENG	MF	Hull City	20	2000	23.0	0.04	0.00	0.00	0.96	0.39	0.17	3.83	0.78	1.30			0.00	Matches
417	Zak Lovelace	eng ENG	FW	Millwall	15	2006	0.3	0.00	0.00	0.00	6.67	0.00	6.67	0.00	0.00	0.00			0.00	Matches
418	Jamal Lowe	jm JAM	FW,MF	Bournemouth	27	1994	12.4	0.24	0.00	0.00	2.18	0.56	0.32	1.77	0.56	1.05			0.00	Matches
419	Jamal Lowe	jm JAM	FW	Swansea City	27	1994	3.1	0.00	0.00	0.00	0.65	1.29	0.32	0.32	0.00	0.97			0.00	Matches
420	Max Lowe	eng ENG	MF,DF	Nottingham	24	1997	18.0	0.11	0.00	0.00	1.11	0.78	0.17	1.39	1.78	2.50			0.00	Matches
421	Joe Lumley	eng ENG	GK	Middlesbrough	26	1995	34.0	0.06	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.06			0.03	Matches
422	Ian Maatsen	nl NED	MF	Coventry City	19	2002	35.0	0.26	0.03	0.00	1.51	0.89	0.20	4.26	1.46	1.43			0.00	Matches
423	Gary Madine	eng ENG	FW	Blackpool	30	1990	27.2	0.15	0.00	0.00	1.73	1.10	0.63	0.15	0.04	0.29			0.00	Matches
424	Josh Magennis	nir NIR	FW	Hull City	30	1990	15.2	0.07	0.00	0.00	1.05	0.72	1.25	0.92	0.07	0.26			0.00	Matches
425	Tyler Magloire	eng ENG	DF	Blackburn	22	1998	2.3	0.00	0.00	0.00	0.87	0.43	0.00	0.00	0.00	0.87			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
426	Seán Maguire	ie IRL	FW	Preston	27	1994	14.8	0.14	0.00	0.00	1.15	1.96	0.95	0.68	0.07	0.61			0.00	Matches
427	Connor Mahoney	eng ENG	FW	Millwall	24	1997	2.3	0.00	0.00	0.00	0.00	0.43	0.00	12.6	0.87	0.00			0.00	Matches
428	Josh Maja	ng NGA	FW	Stoke City	22	1998	10.1	0.10	0.00	0.00	1.39	1.29	0.79	0.50	0.40	0.50			0.00	Matches
429	Scott Malone	eng ENG	MF	Millwall	30	1991	34.8	0.14	0.00	0.00	0.66	0.34	0.00	6.26	1.21	1.06			0.00	Matches
430	Ryan Manning	ie IRL	DF,MF	Swansea City	25	1996	33.3	0.24	0.06	0.03	1.32	2.37	0.06	2.16	1.23	1.20			0.00	Matches
431	Emiliano Marcondes	dk DEN	MF,FW	Bournemouth	26	1995	8.8	0.23	0.00	0.00	1.48	1.48	0.11	5.11	0.34	0.68			0.00	Matches
432	Luke Mariette	eng ENG	MF	Blackpool	17	2003	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
433	Dilan Markanday	eng ENG	FW,MF	Blackburn	19	2001	0.5	0.00	0.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00			0.00	Matches
434	Jack Marriott	eng ENG	FW	Peterborough	26	1994	15.2	0.20	0.00	0.00	1.18	0.72	0.26	0.72	0.33	0.20			0.00	Matches
435	Aiden Marsh	eng ENG	MF,FW	Barnsley	18	2003	2.0	0.00	0.00	0.00	0.50	0.00	0.00	2.00	0.50	0.50			0.00	Matches
436	David Marshall	sct SCO	GK	QPR	36	1985	10.5	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00			0.00	Matches
437	Chris Martin	sct SCO	FW	Bristol City	32	1988	42.5	0.12	0.00	0.00	1.15	0.82	0.47	0.71	0.24	0.19			0.00	Matches
438	Han-Noah Massengo	fr FRA	MF	Bristol City	20	2001	27.1	0.07	0.00	0.00	0.96	1.88	0.00	0.55	1.25	1.25			0.00	Matches
439	Alfie Mawson	eng ENG	DF	Fulham	27	1994	2.3	0.00	0.00	0.00	2.17	0.00	0.00	0.00	0.87	0.43			0.00	Matches
440	Chris Maxwell	wls WAL	GK	Blackpool	31	1990	20.5	0.00	0.00	0.00	0.00	0.29	0.00	0.00	0.00	0.00			0.00	Matches
441	Loïc Mbe Soh	fr FRA	DF	Nottingham	20	2001	1.3	0.00	0.00	0.00	1.54	0.77	0.00	0.77	0.77	1.54			0.00	Matches
442	Oliver McBurnie	sct SCO	FW,MF	Sheffield United	25	1996	11.4	0.26	0.00	0.00	2.46	1.40	0.35	0.44	0.09	0.35			0.00	Matches
443	Sam McCallum	eng ENG	MF,DF	QPR	20	2000	14.1	0.07	0.00	0.00	0.85	1.70	0.00	4.11	2.34	1.13			0.00	Matches
444	Alistair McCann	nir NIR	MF	Preston	21	1999	17.4	0.17	0.00	0.00	1.32	1.26	0.00	0.98	1.38	2.07			0.00	Matches
445	Kyle McFadzean	sct SCO	DF	Coventry City	34	1987	34.9	0.20	0.00	0.00	0.60	0.66	0.00	0.09	1.03	0.63			0.06	Matches
446	David McGoldrick	ie IRL	MF,FW	Sheffield United	33	1987	10.8	0.09	0.00	0.00	1.39	1.30	0.19	1.48	0.65	1.11			0.00	Matches
447	Riley McGree	au AUS	MF	Birmingham City	22	1998	10.7	0.47	0.00	0.00	1.21	1.40	0.09	2.52	1.50	0.84			0.00	Matches
448	Riley McGree	au AUS	MF	Middlesbrough	22	1998	8.1	0.25	0.00	0.00	1.11	0.99	0.00	0.49	0.62	0.62			0.00	Matches
449	Mark McGuinness	ie IRL	DF	Cardiff City	20	2001	32.2	0.28	0.00	0.00	1.37	0.43	0.06	0.12	1.77	0.87			0.00	Matches
450	Tom McIntyre	sct SCO	DF,MF	Reading	22	1998	18.0	0.06	0.00	0.00	0.44	0.67	0.00	1.39	1.83	0.83			0.06	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
451	Scott McKenna	sct SCO	DF	Nottingham	24	1996	44.3	0.16	0.00	0.00	0.56	0.32	0.05	0.23	0.99	0.54			0.00	Matches
452	Sean McLoughlin	ie IRL	DF	Hull City	24	1996	30.9	0.13	0.00	0.00	0.49	0.58	0.00	0.03	1.88	0.61			0.00	Matches
453	Paddy McNair	nir NIR	DF,MF	Middlesbrough	26	1995	41.8	0.24	0.02	0.00	0.84	1.75	0.00	1.70	1.17	1.29			0.00	Matches
454	Dan McNamara	ie IRL	MF	Millwall	22	1998	32.9	0.15	0.00	0.00	1.09	1.49	0.24	2.98	1.06	1.25			0.03	Matches
455	Yakou Méïte	ci CIV	MF,FW	Reading	25	1996	4.1	0.00	0.00	0.00	1.95	0.73	0.73	1.95	0.49	0.00			0.00	Matches
456	Carlos Mendes Gomes	gw GNB	MF,FW	Luton Town	22	1998	2.8	0.00	0.00	0.00	0.36	0.71	1.07	1.79	0.71	1.79			0.00	Matches
457	Teden Mengi	eng ENG	DF	Birmingham City	19	2002	8.0	0.13	0.00	0.00	0.88	0.13	0.00	0.13	0.88	1.25			0.00	Matches
458	Chris Mepham	wls WAL	DF	Bournemouth	23	1997	12.2	0.57	0.00	0.00	1.48	0.49	0.00	0.00	1.23	1.23			0.00	Matches
459	Alex Mighten	eng ENG	MF,FW	Nottingham	19	2002	7.7	0.00	0.00	0.00	0.13	2.21	0.26	1.69	0.00	0.26			0.00	Matches
460	Jevon Mills	ie IRL	DF	Hull City	17	2003	0.0	0	0	0	0	0	0	0	0	0			0	Matches
461	Billy Mitchell	eng ENG	MF	Millwall	21	2000	35.1	0.14	0.00	0.00	0.97	0.51	0.00	0.68	0.83	0.85			0.00	Matches
462	Demetri Mitchell	eng ENG	MF	Blackpool	24	1997	5.4	0.19	0.00	0.00	2.41	2.96	0.93	2.41	0.56	1.11			0.00	Matches
463	Aleksandar Mitrović	rs SRB	FW	Fulham	26	1994	42.5	0.24	0.00	0.00	1.13	0.94	0.56	0.02	0.09	0.24			0.00	Matches
464	Jayson Molumby	ie IRL	MF	West Brom	21	1999	19.1	0.58	0.05	0.05	1.47	1.36	0.05	1.31	1.26	1.41			0.00	Matches
465	George Moncur	eng ENG	MF,FW	Hull City	27	1993	7.6	0.00	0.13	0.00	0.53	0.13	0.13	3.95	0.00	0.66			0.00	Matches
466	Jasper Moon	eng ENG	DF,MF	Barnsley	20	2000	19.3	0.16	0.00	0.00	0.78	0.73	0.16	0.21	1.66	1.55			0.00	Matches
467	Kieffer Moore	wls WAL	FW	Cardiff City	28	1992	16.7	0.06	0.00	0.00	1.86	1.86	0.60	0.60	0.18	0.36			0.00	Matches
468	Kieffer Moore	wls WAL	DF,FW	Bournemouth	28	1992	1.0	0.00	0.00	0.00	3.00	2.00	0.00	1.00	0.00	0.00			0.00	Matches
469	Liam Moore	jm JAM	DF	Stoke City	28	1993	3.4	0.00	0.00	0.00	0.88	0.59	0.00	0.00	1.18	0.29			0.00	Matches
470	Liam Moore	jm JAM	DF	Reading	28	1993	16.0	0.13	0.00	0.00	0.56	0.19	0.19	0.13	1.00	0.31			0.00	Matches
471	Simon Moore	eng ENG	GK	Coventry City	31	1990	41.0	0.02	0.00	0.00	0.02	0.07	0.00	0.00	0.02	0.00			0.00	Matches
472	Stuart Moore	eng ENG	GK	Blackpool	26	1994	0.3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
473	Carlton Morris	eng ENG	FW,MF	Barnsley	25	1995	25.3	0.20	0.00	0.00	1.46	1.82	0.43	0.83	0.32	0.79			0.00	Matches
474	Michael Morrison	eng ENG	DF	Reading	33	1988	29.0	0.24	0.00	0.00	0.62	0.90	0.03	0.00	0.83	0.86			0.07	Matches
475	Ravel Morrison	jm JAM	MF,FW	Derby County	28	1993	25.8	0.35	0.04	0.00	1.05	0.93	0.16	0.54	0.78	0.74			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
476	Sean Morrison	eng ENG	DF	Cardiff City	30	1991	14.6	0.14	0.07	0.00	0.82	0.82	0.21	0.00	1.64	0.82			0.00	Matches
477	Sam Morsy	eg EGY	MF,FW	Middlesbrough	29	1991	2.7	0.00	0.37	0.00	1.48	0.00	0.00	0.00	0.74	1.11			0.00	Matches
478	Callum Morton	eng ENG	FW	Peterborough	21	2000	3.3	0.00	0.00	0.00	1.21	2.73	0.30	0.30	0.30	0.30			0.30	Matches
479	Lys Mousset	fr FRA	FW	Sheffield United	25	1996	3.5	0.57	0.00	0.00	0.86	0.29	0.00	0.86	0.00	0.00			0.00	Matches
480	Alex Mowatt	eng ENG	MF	West Brom	26	1995	32.0	0.16	0.03	0.00	1.00	1.00	0.03	4.44	1.09	1.09			0.00	Matches
481	Bali Mumba	eng ENG	MF,DF	Peterborough	19	2001	7.7	0.39	0.00	0.00	1.69	1.43	0.13	1.43	1.69	2.47			0.00	Matches
482	Rodrigo Muniz	br BRA	FW	Fulham	20	2001	5.7	0.00	0.00	0.00	2.63	1.58	0.18	0.18	0.53	0.35			0.00	Matches
483	Josh Murphy	eng ENG	FW,MF	Preston	26	1995	2.2	0.00	0.00	0.00	1.82	1.36	0.00	5.91	1.36	0.45			0.00	Matches
484	Admiral Muskwe	zw ZIM	FW,MF	Luton Town	22	1998	9.4	0.21	0.00	0.00	1.28	1.06	0.53	0.64	0.43	0.21			0.00	Matches
485	Kal Naismith	sct SCO	DF	Luton Town	29	1992	41.0	0.20	0.00	0.00	0.80	1.02	0.00	1.98	1.66	0.71			0.02	Matches
486	Kyle Naughton	eng ENG	DF	Swansea City	32	1988	36.5	0.14	0.00	0.00	0.30	0.60	0.00	0.19	0.93	0.63			0.00	Matches
487	Iliman Ndiaye	sn SEN	MF,FW	Sheffield United	21	2000	20.3	0.20	0.00	0.00	1.53	1.13	0.34	0.49	0.30	1.28			0.00	Matches
488	Curtis Nelson	eng ENG	DF	Cardiff City	28	1993	29.7	0.24	0.00	0.00	1.04	0.30	0.03	0.24	1.48	0.81			0.03	Matches
489	Perry Ng	eng ENG	DF,MF	Cardiff City	25	1996	37.7	0.27	0.00	0.00	0.74	0.80	0.03	1.33	1.25	0.98			0.00	Matches
490	Lee Nicholls	eng ENG	GK	Huddersfield	28	1992	43.0	0.16	0.00	0.00	0.00	0.16	0.00	0.00	0.02	0.00			0.02	Matches
491	Oliver Norburn	gd GRN	MF	Peterborough	28	1992	33.5	0.27	0.00	0.00	1.28	0.84	0.03	0.30	1.70	1.64			0.00	Matches
492	Rhys Norrington-Davies	wls WAL	MF,DF	Sheffield United	22	1999	19.9	0.20	0.00	0.00	1.26	1.11	0.10	4.12	0.50	1.46			0.00	Matches
493	Oliver Norwood	nir NIR	MF	Sheffield United	30	1991	40.3	0.22	0.00	0.00	1.24	0.60	0.00	4.67	1.39	1.32			0.00	Matches
494	Olivier Ntcham	cm CMR	MF,FW	Swansea City	25	1996	20.9	0.19	0.00	0.00	0.72	0.62	0.00	1.05	0.62	0.43			0.00	Matches
495	Ryan Nyambe	na NAM	MF,DF	Blackburn	23	1997	27.7	0.18	0.04	0.04	0.83	0.54	0.00	0.97	1.05	1.23			0.00	Matches
496	Ørjan Nyland	no NOR	GK	Bournemouth	30	1990	1.0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
497	Ørjan Nyland	no NOR	GK	Reading	30	1990	10.0	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00			0.00	Matches
498	Lewis O'Brien	eng ENG	MF	Huddersfield	22	1998	42.6	0.21	0.00	0.00	0.99	2.23	0.09	0.73	0.77	1.38			0.00	Matches
499	Callum O'Dowda	ie IRL	MF	Bristol City	26	1995	13.9	0.22	0.00	0.00	0.72	1.51	0.43	4.68	0.86	1.08			0.00	Matches
500	Callum O'Hare	eng ENG	MF,FW	Coventry City	23	1998	42.3	0.17	0.00	0.00	1.18	2.46	0.19	1.30	0.40	0.78			0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	CrdY	CrdR	2CrdY	Fls	Fld	Off	Crs	Int	TklW	PKwon	PKcon	OG	Matches
501	Max O'Leary	ie IRL	GK	Bristol City	24	1996	8.7	0.00	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00			0.00	Matches
502	Mikey O'Neill	eng ENG	MF	Preston	17	2004	0.2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00			0.00	Matches
503	Dara O'Shea	ie IRL	DF	West Brom	22	1999	11.6	0.17	0.00	0.00	1.03	0.52	0.09	1.03	1.72	1.21			0.00	Matches
504	Marcel Oakley	eng ENG	MF	Birmingham City	18	2002	1.6	0.63	0.00	0.00	3.13	0.63	0.00	1.88	1.25	3.13			0.00	Matches
