Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
148	Hamza Choudhury	bd BAN	MF	Watford	24	1997	36	3,033	84	73.3	33.7	1.07	84	0.86	0.00		0.00	1.28	1.22	1.25	-0.03	-0.03	-0.35	Matches
149	Cyrus Christie	ie IRL	DF,MF	Hull City	29	1992	28	2,080	74	50.2	23.1	1.04	85	0.65	0.17	12	0.04	1.21	1.00	1.17	-0.17	-0.17	+0.09	Matches
150	Darko Churlinov	mk MKD	MF	Burnley	22	2000	7	202	29	4.9	2.2	0.45	51	0.00	2.73	25	1.82	2.14	0.91	1.36	-0.45	-0.45	-1.66	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
151	Dennis Cirkin	lv LVA	DF	Sunderland	20	2002	28	1,843	66	44.5	20.5	1.02	83	0.78	0.34	14	0.10	1.57	1.56	1.37	0.20	+0.20	-0.16	Matches
152	Ciaran Clark	ie IRL	DF	Sheffield United	32	1989	10	664	66	16.0	7.4	0.95	80	0.68	0.41	34	1.62	2.50	1.76	0.68	1.08	+1.08	+0.41	Matches
153	Jordan Clark	eng ENG	MF	Luton Town	28	1993	38	3,100	82	74.9	34.4	0.99	87	0.73	0.12	34	0.00	1.56	1.28	0.87	0.41	+0.41	+0.06	Matches
154	Harry Clarke	eng ENG	MF,DF	Stoke City	21	2001	18	985	55	23.8	10.9	0.83	90	0.83	0.83	19	0.00	1.00	1.10	1.56	-0.46	-0.46	-0.63	Matches
155	Jack Clarke	eng ENG	MF,FW	Sunderland	21	2000	45	3,786	84	91.4	42.1	1.05	85	0.67	0.02	33	0.00	1.47	1.33	1.24	0.10	+0.10	-2.19	Matches
156	Jahmari Clarke	jm JAM	FW	Reading	18	2003	0					0		0	0		1							Matches
157	John Clarke	ie IRL	DF	Reading	18	2004	3	24	8	0.6	0.3	0.00		0.00	10.0	8	3.33	3.00	0.00	0.00	0.00	0.00	+0.48	Matches
158	Matthew Clarke	eng ENG	DF	Middlesbrough	25	1996	6	459	77	11.1	5.1	1.18	77	0.59	0.00		0.00	1.17	0.78	1.37	-0.59	-0.59	-1.35	Matches
159	Jake Clarke-Salter	eng ENG	DF	QPR	24	1997	16	1,131	71	27.3	12.6	1.03	79	0.71	0.24	34	0.24	1.25	1.11	1.51	-0.40	-0.40	+0.26	Matches
160	Reyes Cleary	eng ENG	FW,MF	West Brom	18	2004	2	57	29	1.4	0.6	0.00		0.00	3.33	29	1.67	1.50	1.67	0.00	1.67	+1.58	+1.47	Matches
161	Tom Cleverley	eng ENG	MF	Watford	32	1989	4	245	61	5.9	2.7	1.11	75	0.74	0.37	20	0.00	2.00	1.48	0.37	1.11	+1.10	+1.10	Matches
162	Sam Clucas	eng ENG	MF	Stoke City	31	1990	12	483	40	11.7	5.4	0.93	78	0.37	1.30	13	0.00	1.42	0.93	1.85	-0.93	-0.93	-1.08	Matches
163	Josh Coburn	eng ENG	FW	Middlesbrough	19	2002	1	28	28	0.7	0.3	0.00		0.00	3.33	28	0.00	1.00	0.00	0.00	0.00	0.00	-0.61	Matches
164	Maxime Colin	fr FRA	DF,MF	Birmingham City	30	1991	44	3,847	87	92.9	42.7	1.03	87	0.82	0.00		0.00	1.20	0.98	1.22	-0.23	-0.23	+0.07	Matches
165	Jamilu Collins	ng NGA	DF	Cardiff City	27	1994	4	278	70	6.7	3.1	1.29	70	0.97	0.00		0.00	1.75	0.97	0.65	0.32	+0.32	+0.74	Matches
166	Rubin Colwill	wls WAL	MF	Cardiff City	20	2002	20	601	30	14.5	6.7	0.60	70	0.00	2.39	20	0.45	0.90	0.45	1.19	-0.75	-0.75	-0.44	Matches
167	Cameron Congreve	wls WAL	MF	Swansea City	18	2004	10	125	13	3.0	1.4	0.71	30	0.00	6.43	11	5.71	1.10	0.71	4.29	-3.57	-3.60	-3.80	Matches
168	Aaron Connolly	ie IRL	FW,MF	Hull City	22	2000	5	338	68	8.2	3.8	1.05	78	0.26	0.26	25	0.00	1.60	1.32	0.26	1.05	+1.07	+1.40	Matches
169	Callum Connolly	eng ENG	DF,MF	Blackpool	24	1997	41	3,453	84	83.4	38.4	1.02	87	0.86	0.05	22	0.10	1.00	1.12	1.51	-0.39	-0.39	+0.79	Matches
170	Tommy Conway	sct SCO	FW,MF	Bristol City	19	2002	34	1,901	56	45.9	21.1	1.18	69	0.14	0.43	19	0.00	1.18	1.18	1.37	-0.19	-0.19	-0.31	Matches
171	Jake Cooper	eng ENG	DF	Millwall	27	1995	46	3,992	87	96.4	44.4	1.01	89	0.97	0.02	5	0.00	1.48	1.24	1.08	0.16	+0.16	+0.16	Matches
172	Murphy Cooper	eng ENG	GK	QPR	20	2001	0					0		0	0		1							Matches
173	Oliver Cooper	wls WAL	MF,FW	Swansea City	22	1999	41	2,301	56	55.6	25.6	0.94	77	0.27	0.66	27	0.16	1.49	1.76	1.25	0.51	+0.51	+0.95	Matches
174	Theo Corbeanu	ca CAN	FW,MF	Blackpool	20	2002	17	845	50	20.4	9.4	0.96	74	0.32	0.85	23	0.43	0.88	0.64	1.91	-1.28	-1.28	-0.95	Matches
175	Jack Cork	eng ENG	MF	Burnley	33	1989	39	2,440	63	58.9	27.1	0.96	84	0.66	0.48	19	0.15	2.23	1.85	0.81	1.03	+1.03	-0.24	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
176	David Cornell	wls WAL	GK	Preston	31	1991	0					0		0	0		46							Matches
177	Harry Cornick	eng ENG	MF,FW	Bristol City	27	1995	17	777	46	18.8	8.6	0.93	66	0.12	1.05	28	0.12	1.35	0.93	1.16	-0.23	-0.23	-0.26	Matches
178	Harry Cornick	eng ENG	FW,MF	Luton Town	27	1995	19	746	39	18.0	8.3	0.84	65	0.12	1.45	24	0.24	1.37	1.45	1.20	0.24	+0.24	-0.18	Matches
179	Sam Cosgrove	eng ENG	FW	Birmingham City	25	1996	2	35	18	0.8	0.4	0.00		0.00	5.00	18	2.50	0.00	0.00	5.00	-5.00	-5.14	-4.95	Matches
180	Dara Costelloe	ie IRL	FW	Burnley	19	2002	4	208	52	5.0	2.3	1.30	66	0.00	0.43	9	0.43	1.75	0.87	0.87	0.00	0.00	-1.19	Matches
181	Joel Cotterill	wls WAL	MF	Swansea City	17	2004	0					0		0	0		1							Matches
182	Jordan Cousins	eng ENG	MF	Wigan Athletic	28	1994	10	643	64	15.5	7.1	1.13	73	0.14	0.28	28	0.70	0.20	0.56	1.83	-1.27	-1.26	-0.80	Matches
183	Conor Coventry	ie IRL	MF	Rotherham	22	2000	16	1,307	82	31.6	14.5	1.10	82	0.69	0.00		0.00	0.94	0.97	1.24	-0.28	-0.28	-0.05	Matches
184	Vaughn Covil	us USA	MF	Hull City	19	2003	6	97	16	2.3	1.1	0.91	24	0.00	4.55	15	0.00	1.83	2.73	0.00	2.73	+2.78	+3.07	Matches
185	Lewie Coyle	eng ENG	DF,MF	Hull City	26	1995	41	2,418	59	58.4	26.9	0.97	86	0.82	0.56	12	0.04	1.24	0.97	1.41	-0.45	-0.45	-0.55	Matches
186	Michael Craig	sct SCO	DF,MF	Reading	19	2003	2	16	8	0.4	0.2	0.00		0.00	10.0	8	45.0	0.00	0.00	0.00	0.00	0.00	+0.48	Matches
187	Charlie Cresswell	eng ENG	DF	Millwall	19	2002	28	2,260	81	54.6	25.1	1.00	87	0.80	0.12	30	0.28	1.54	1.12	1.27	-0.16	-0.16	-0.69	Matches
188	Matt Crooks	eng ENG	MF,FW	Middlesbrough	28	1994	37	1,807	49	43.6	20.1	0.90	85	0.65	0.95	15	0.10	1.56	1.54	1.29	0.25	+0.25	-0.64	Matches
189	Josh Cullen	ie IRL	MF	Burnley	26	1996	43	3,840	89	92.8	42.7	1.01	89	0.91	0.00		0.00	2.14	1.90	0.75	1.15	+1.15	+0.25	Matches
190	Liam Cullen	wls WAL	MF,FW	Swansea City	23	1999	29	1,216	42	29.4	13.5	1.11	69	0.00	1.04	13	0.59	1.62	1.85	1.26	0.59	+0.59	+0.72	Matches
191	Luke Cundle	eng ENG	MF	Swansea City	20	2002	32	1,779	56	43.0	19.8	1.06	71	0.20	0.56	27	0.35	1.56	1.67	1.16	0.51	+0.51	+0.73	Matches
192	Greg Cunningham	ie IRL	DF	Preston	31	1991	22	1,782	81	43.0	19.8	1.01	83	0.71	0.10	59	0.66	1.41	1.06	0.76	0.30	+0.30	+1.07	Matches
193	Fankaty Dabo	eng ENG	MF	Coventry City	26	1995	27	1,661	62	40.1	18.5	1.08	76	0.43	0.38	21	0.38	1.31	1.35	1.41	-0.05	-0.05	-0.53	Matches
194	Bradley Dack	eng ENG	MF,FW	Blackburn	28	1993	27	1,211	45	29.3	13.5	0.96	76	0.37	1.04	16	0.67	1.19	0.67	1.41	-0.74	-0.74	-0.99	Matches
195	Leon Dajaku	de GER	MF,FW	Sunderland	21	2001	10	194	19	4.7	2.2	0.91	52	0.00	3.64	11	2.73	1.30	1.36	0.45	0.91	+0.93	+0.68	Matches
196	Ameen Al-Dakhil	be BEL	DF	Burnley	20	2002	8	671	84	16.2	7.5	0.93	89	0.80	0.13	51	0.40	2.00	1.60	0.67	0.93	+0.94	-0.23	Matches
197	Vontae Daley Campbell	eng ENG	DF	Cardiff City	21	2001	1	63	63	1.5	0.7	1.43	63	0.00	0.00		1.43	0.00	0.00	1.43	-1.43	-1.43	-1.08	Matches
198	Luke Daniels	eng ENG	GK	Middlesbrough	34	1988	0					0		0	0		4							Matches
199	Scott Dann	eng ENG	DF	Reading	35	1987	13	656	50	15.8	7.3	0.82	83	0.68	0.96	23	0.96	0.69	0.68	1.92	-1.23	-1.23	-0.90	Matches
200	Tendayi Darikwa	zw ZIM	MF,DF	Wigan Athletic	30	1991	37	2,769	75	66.9	30.8	1.10	80	0.62	0.10	14	0.16	0.95	0.71	1.40	-0.68	-0.68	-0.29	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
201	Harry Darling	eng ENG	DF	Swansea City	22	1999	31	2,292	74	55.4	25.5	1.02	86	0.78	0.20	14	0.55	1.50	1.61	1.41	0.20	+0.20	+0.25	Matches
202	Karl Darlow	wls WAL	GK	Hull City	31	1990	12	1,080	90	26.1	12.0	1.00	90	1.00	0.00		0.42	1.25	1.08	1.17	-0.08	-0.08	+0.18	Matches
203	Jay Dasilva	wls WAL	MF,DF	Bristol City	24	1998	34	2,611	77	63.1	29.0	1.00	88	0.86	0.17	13	0.34	1.18	1.14	1.24	-0.10	-0.10	-0.22	Matches
204	Adam Davies	wls WAL	GK	Sheffield United	30	1992	7	612	87	14.8	6.8	0.88	90	0.88	0.15	72	4.26	1.86	1.62	1.03	0.59	+0.59	-0.18	Matches
205	Isaak Davies	wls WAL	FW	Cardiff City	20	2001	10	281	28	6.8	3.1	0.65	63	0.00	2.58	20	2.26	0.60	0.32	1.61	-1.29	-1.28	-0.98	Matches
206	Keinan Davis	eng ENG	FW	Watford	24	1998	34	2,393	70	57.8	26.6	1.02	79	0.30	0.26	35	0.00	1.21	1.24	1.17	0.08	+0.08	+0.02	Matches
207	Harlee Dean	eng ENG	DF	Birmingham City	31	1991	16	1,213	76	29.3	13.5	1.04	86	0.59	0.15	3	0.52	1.50	1.04	1.04	0.00	0.00	+0.34	Matches
208	Troy Deeney	eng ENG	FW	Birmingham City	34	1988	33	2,086	63	50.4	23.2	1.03	81	0.30	0.39	16	0.00	1.06	1.12	1.38	-0.26	-0.26	-0.04	Matches
209	Liam Delap	eng ENG	FW	Stoke City	19	2003	22	1,257	57	30.4	14.0	1.00	79	0.43	0.57	20	0.00	1.18	1.21	1.43	-0.21	-0.21	-0.34	Matches
210	Liam Delap	eng ENG	FW	Preston	19	2003	15	621	41	15.0	6.9	0.87	72	0.29	1.30	21	0.43	0.87	0.87	2.61	-1.74	-1.74	-1.69	Matches
211	Tom Dele-Bashiru	ng NGA	MF	Watford	22	1999	6	353	59	8.5	3.9	1.03	85	0.77	0.51	7	0.77	1.17	0.51	1.28	-0.77	-0.76	-0.91	Matches
212	Oliver Denham	wls WAL	DF	Cardiff City	20	2002	0					0		0	0		2							Matches
213	Emmanuel Dennis	ng NGA	MF	Watford	24	1997	2	172	86	4.2	1.9	1.05	86	0.53	0.00		0.00	2.00	1.05	0.53	0.53	+0.52	+0.48	Matches
214	Halil Dervişoğlu	tr TUR	FW	Burnley	22	1999	8	72	9	1.7	0.8	0.00		0.00	10.0	9	6.25	2.38	5.00	0.00	5.00	+5.00	+3.94	Matches
215	Marcus Dewhurst	eng ENG	GK	Sheffield United	21	2001	0					0		0	0		2							Matches
216	Bambo Diaby	sn SEN	DF	Preston	24	1997	17	950	56	22.9	10.6	0.85	87	0.57	0.75	21	0.75	0.88	0.94	1.51	-0.57	-0.57	-0.34	Matches
217	Amad Diallo	ci CIV	MF,FW	Sunderland	20	2002	37	2,586	70	62.5	28.7	0.94	86	0.66	0.35	28	0.00	1.49	1.64	1.22	0.42	+0.42	+0.36	Matches
218	Jack Diamond	eng ENG	FW,MF	Sunderland	22	2000	1	5	5	0.1	0.1	0.00		0.00	10.0	5	30.0	0.00	0.00	0.00	0.00	0.00	-0.28	Matches
219	Grady Diangana	cd COD	MF,FW	West Brom	24	1998	31	1,932	62	46.7	21.5	0.98	80	0.47	0.47	26	0.05	1.45	1.44	1.26	0.19	+0.19	+0.10	Matches
220	Brahima Diarra	ml MLI	MF,FW	Huddersfield	19	2003	20	814	41	19.7	9.0	0.78	69	0.22	1.44	25	1.00	0.95	0.78	1.67	-0.89	-0.88	-0.70	Matches
221	Robert Dickie	eng ENG	DF	QPR	26	1996	38	3,036	80	73.3	33.7	0.95	89	0.89	0.18	30	0.15	0.95	0.86	1.75	-0.89	-0.89	-1.13	Matches
222	Seny Dieng	sn SEN	GK	QPR	27	1994	46	4,140	90	100.0	46.0	1.00	90	1.00	0.00		0.00	1.09	0.96	1.54	-0.59	-0.59		Matches
223	Anfernee Dijksteel	sr SUR	DF,MF	Middlesbrough	25	1996	20	939	47	22.7	10.4	0.96	73	0.38	0.96	21	0.96	1.33	1.25	1.35	-0.10	-0.10	-0.91	Matches
224	Daryl Dike	us USA	FW	West Brom	22	2000	23	1,202	52	29.0	13.4	1.04	73	0.45	0.67	19	0.00	1.78	1.34	1.19	0.15	+0.15	+0.03	Matches
225	Elijah Dixon-Bonner	eng ENG	MF	QPR	21	2001	1	9	9	0.2	0.1	0.00		0.00	10.0	9	60.0	0.00	0.00	0.00	0.00	0.00	+0.59	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
226	Greg Docherty	sct SCO	MF	Hull City	25	1996	35	1,954	56	47.2	21.7	0.83	85	0.65	0.78	25	0.18	1.31	1.29	1.06	0.23	+0.23	+0.85	Matches
227	Owen Dodgson	eng ENG	DF,MF	Burnley	19	2003	0					0		0	0		2							Matches
228	Tyrhys Dolan	eng ENG	FW,MF	Blackburn	20	2001	40	1,973	49	47.7	21.9	0.96	71	0.23	0.87	26	0.14	1.60	1.14	1.05	0.09	+0.09	+0.26	Matches
229	Kenneth Dougall	au AUS	MF	Blackpool	29	1993	36	2,574	72	62.2	28.6	0.94	85	0.77	0.31	31	0.17	0.86	0.91	1.57	-0.66	-0.66	-0.38	Matches
230	Alfie Doughty	eng ENG	MF	Luton Town	22	1999	28	2,170	78	52.4	24.1	1.04	83	0.66	0.12	31	0.21	1.71	1.24	0.79	0.46	+0.46	+0.14	Matches
231	Hamish Douglas	eng ENG	MF	Rotherham	17	2005	0					0		0	0		3							Matches
232	Kieran Dowell	eng ENG	MF,FW	Norwich City	24	1997	23	1,111	48	26.8	12.3	1.14	69	0.08	0.73	16	0.33	1.91	1.63	1.22	0.41	+0.41	+0.46	Matches
233	Callum Doyle	eng ENG	DF	Coventry City	18	2003	41	3,401	83	82.1	37.8	1.03	86	0.85	0.05	22	0.11	1.48	1.24	1.01	0.24	+0.24	-0.13	Matches
234	Tommy Doyle	eng ENG	MF	Sheffield United	20	2001	33	1,853	56	44.8	20.6	1.02	75	0.15	0.58	23	0.15	1.97	1.55	0.68	0.87	+0.87	+0.24	Matches
235	Andre Dozzell	eng ENG	MF	QPR	23	1999	36	1,835	51	44.3	20.4	0.93	77	0.34	0.83	22	0.25	1.17	0.83	1.37	-0.54	-0.54	+0.09	Matches
236	Cody Drameh	eng ENG	MF	Luton Town	20	2001	16	1,293	81	31.2	14.4	1.11	81	0.76	0.00		0.00	2.05	1.25	0.42	0.83	+0.84	+0.65	Matches
237	Aaron Drewe	eng ENG	DF,MF	QPR	21	2001	7	456	65	11.0	5.1	0.98	80	0.59	0.39	29	0.39	1.00	0.78	1.96	-1.18	-1.18	-0.67	Matches
238	Seb Drozd	eng ENG	MF	Millwall	19	2003	0					0		0	0		1							Matches
239	Jimmy Dunne	ie IRL	DF	QPR	24	1997	40	3,388	85	81.8	37.6	1.01	87	0.90	0.05	37	0.05	1.08	0.93	1.60	-0.66	-0.66	-0.42	Matches
240	Curtis Durose	eng ENG	FW	Rotherham	18	2003	0					0		0	0		1							Matches
241	Lyndon Dykes	sct SCO	FW	QPR	26	1995	39	2,948	76	71.2	32.8	1.07	81	0.55	0.12	25	0.00	1.26	0.98	1.49	-0.52	-0.52	+0.24	Matches
242	Tom Eaves	eng ENG	FW	Rotherham	30	1992	20	577	29	13.9	6.4	0.78	60	0.16	2.34	19	1.25	0.90	0.78	2.34	-1.56	-1.56	-1.53	Matches
243	Malcolm Ebiowei	eng ENG	MF	Hull City	18	2003	12	524	44	12.7	5.8	0.86	74	0.52	1.21	22	0.34	1.08	0.69	1.03	-0.34	-0.34	-0.14	Matches
244	Josh Eccles	eng ENG	MF	Coventry City	22	2000	34	2,422	71	58.5	26.9	1.00	84	0.59	0.26	23	0.15	1.78	1.41	0.56	0.86	+0.85	+1.43	Matches
245	Rarmani Edmonds-Green	eng ENG	DF	Wigan Athletic	23	1999	4	247	62	6.0	2.7	0.74	90	0.74	0.74	34	1.85	0.75	1.11	1.48	-0.37	-0.36	+0.24	Matches
246	Rarmani Edmonds-Green	eng ENG	MF,DF	Huddersfield	23	1999	11	839	76	20.3	9.3	1.08	81	0.32	0.11	28	0.75	1.27	1.29	1.51	-0.22	-0.21	+0.14	Matches
247	Tayo Edun	eng ENG	MF	Blackburn	24	1998	8	197	25	4.8	2.2	0.45	90	0.45	3.18	15	1.82	1.50	1.36	1.82	-0.45	-0.46	-0.43	Matches
248	Gwion Edwards	wls WAL	FW,MF	Wigan Athletic	29	1993	2	26	13	0.6	0.3	0.00		0.00	6.67	13	13.3	0.00	0.00	10.0	-10.00	-10.38	-9.86	Matches
249	John Egan	ie IRL	DF	Sheffield United	29	1992	45	3,955	88	95.5	43.9	1.00	90	0.98	0.02	9	0.00	1.96	1.55	0.84	0.71	+0.71	-0.75	Matches
250	CJ Egan-Riley	eng ENG	DF	Burnley	19	2003	3	21	7	0.5	0.2	0.00		0.00	15.0	7	45.0	3.00	5.00	0.00	5.00	+4.29	+3.17	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
251	Kelvin Ehibhatiomhan	eng ENG	FW	Reading	19	2003	8	198	25	4.8	2.2	0.91	62	0.00	2.73	13	4.55	1.00	0.91	1.82	-0.91	-0.91	-0.45	Matches
252	Ovie Ejaria	eng ENG	MF,FW	Reading	24	1997	8	420	53	10.1	4.7	1.06	71	0.00	0.64	22	0.85	0.63	0.64	1.28	-0.64	-0.64	-0.18	Matches
253	Hjalmar Ekdal	se SWE	DF	Burnley	23	1998	9	767	85	18.5	8.5	1.06	85	0.71	0.00		0.24	2.33	2.12	0.24	1.88	+1.88	+0.92	Matches
254	Marvin Ekpiteta	eng ENG	DF	Blackpool	26	1995	25	2,064	83	49.9	22.9	1.05	86	0.92	0.04	7	0.00	0.96	1.09	1.40	-0.31	-0.31	+0.43	Matches
255	Pierre Ekwah Elimby	fr FRA	MF	Sunderland	20	2002	14	448	32	10.8	5.0	1.00	69	0.00	1.80	12	0.80	1.69	2.00	1.00	1.00	+1.00	+0.81	Matches
256	Callum Elder	au AUS	DF,MF	Hull City	27	1995	29	1,903	66	46.0	21.1	1.00	82	0.76	0.38	23	0.38	1.34	1.23	1.47	-0.24	-0.24	-0.04	Matches
257	Aidomo Emakhu	ie IRL	MF	Millwall	18	2003	1	4	4	0.1	0.0	0		0	1	4	0	1.00	0	0	0	0.00	-0.15	Matches
258	Elliot Embleton	eng ENG	MF,FW	Sunderland	23	1999	23	1,058	46	25.6	11.8	1.10	67	0.08	0.85	19	0.00	1.35	1.27	1.10	0.17	+0.17	-0.15	Matches
259	Romain Esse	eng ENG	MF	Millwall	17	2005	12	173	14	4.2	1.9	0.00		0.00	6.32	14	4.74	0.92	1.58	1.05	0.53	+0.52	+0.38	Matches
260	Oscar Estupiñan	co COL	FW	Hull City	25	1996	35	2,541	73	61.4	28.2	1.03	80	0.53	0.21	35	0.00	1.23	0.99	1.52	-0.53	-0.53	-0.81	Matches
261	Kion Etete	eng ENG	FW	Cardiff City	20	2001	28	1,224	44	29.6	13.6	0.88	73	0.37	1.18	22	0.29	1.11	0.88	1.03	-0.15	-0.15	+0.32	Matches
262	Neil Etheridge	ph PHI	GK	Birmingham City	32	1990	4	323	81	7.8	3.6	0.83	90	0.83	0.28	53	11.7	0.75	0.28	1.39	-1.11	-1.11	-0.95	Matches
263	Ched Evans	wls WAL	FW	Preston	33	1988	26	1,300	50	31.4	14.4	0.97	81	0.42	0.83	14	0.14	1.31	1.32	1.25	0.07	+0.07	+0.54	Matches
264	Corry Evans	nir NIR	MF	Sunderland	32	1990	24	1,817	76	43.9	20.2	1.09	79	0.54	0.10	40	0.05	1.42	1.34	1.24	0.10	+0.10	-0.33	Matches
265	George Evans	eng ENG	DF,MF	Millwall	27	1994	11	76	7	1.8	0.8	0.00		0.00	13.8	7	26.3	1.27	1.25	2.50	-1.25	-1.18	-1.36	Matches
266	Mo Faal	eng ENG	FW	West Brom	19	2003	1	1	1	0.0	0.0	0		0	1	1	4	0.00	0	0	0	0.00	-0.13	Matches
267	Tom Fellows	eng ENG	MF	West Brom	19	2003	0					0		0	0		1							Matches
268	Shane Ferguson	nir NIR	MF,FW	Rotherham	31	1991	31	1,469	47	35.5	16.3	1.23	67	0.06	0.67	12	0.18	1.23	1.53	1.41	0.12	+0.12	+0.56	Matches
269	João Ferreira	pt POR	MF,DF	Watford	21	2001	5	269	54	6.5	3.0	1.00	66	0.33	0.67	36	0.00	0.80	1.33	1.67	-0.33	-0.33	-0.43	Matches
270	Sam Field	eng ENG	MF	QPR	24	1998	46	4,033	88	97.4	44.8	1.03	88	0.89	0.00		0.00	1.09	0.94	1.54	-0.60	-0.60	-0.60	Matches
271	Frank Fielding	eng ENG	GK	Stoke City	34	1988	0					0		0	0		15							Matches
272	Tobias Figueiredo	pt POR	DF	Hull City	28	1994	22	1,649	75	39.8	18.3	0.98	90	0.93	0.22	8	0.55	1.41	1.37	1.86	-0.49	-0.49	-0.46	Matches
273	Sonny Finch	eng ENG	FW	Middlesbrough	16	2005	3	6	2	0.1	0.1	0.00		0.00	30.0	2	30.0	1.67	0.00	0.00	0.00	0.00	-0.61	Matches
274	Lewis Fiorini	sct SCO	MF	Blackpool	20	2002	13	980	75	23.7	10.9	1.19	75	0.46	0.00		0.09	1.62	1.38	1.19	0.18	+0.18	+0.92	Matches
275	Andy Fisher	eng ENG	GK	Swansea City	24	1998	26	2,280	88	55.1	25.3	0.99	90	0.99	0.04	30	0.79	1.31	1.38	1.46	-0.08	-0.08	-0.37	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	MP	Min	Mn/MP	Min%	90s	Starts	Mn/Start	Compl	Subs	Mn/Sub	unSub	PPM	onG	onGA	+/-	+/-90	On-Off	Matches
276	Darnell Fisher	eng ENG	DF	Middlesbrough	28	1994	1	1	1	0.0	0.0	0		0	1	1	0	1.00	0	0	0	0.00	-0.61	Matches
277	John Fleck	sct SCO	MF	Sheffield United	30	1991	26	1,110	43	26.8	12.3	1.14	66	0.24	0.98	15	0.16	2.04	1.87	0.81	1.06	+1.05	+0.43	Matches
278	Brandon Fleming	eng ENG	DF	Hull City	22	1999	4	141	35	3.4	1.6	0.63	72	0.00	1.88	23	0.63	1.50	1.25	1.88	-0.63	-0.64	-0.44	Matches
279	Zian Flemming	nl NED	MF,FW	Millwall	23	1998	43	3,595	84	86.8	39.9	1.00	88	0.63	0.08	23	0.00	1.49	1.20	1.03	0.18	+0.18	+0.18	Matches
280	Ashley Fletcher	eng ENG	FW	Wigan Athletic	26	1995	26	1,194	46	28.8	13.3	0.98	75	0.38	0.98	17	0.38	1.00	0.75	1.50	-0.75	-0.75	-0.23	Matches
281	Aden Flint	eng ENG	DF	Stoke City	33	1989	9	810	90	19.6	9.0	1.00	90	1.00	0.00		1.44	1.22	1.00	1.33	-0.33	-0.33	-0.44	Matches
282	Wes Foderingham	eng ENG	GK	Sheffield United	31	1991	40	3,512	88	84.8	39.0	1.03	88	0.95	0.00		0.03	1.95	1.56	0.82	0.74	+0.74	+0.03	Matches
283	Shaqai Forde	eng ENG	FW,MF	Watford	18	2004	0					0		0	0		1							Matches
284	Tyrese Fornah	sl SLE	MF	Reading	22	1999	35	1,951	56	47.1	21.7	0.97	77	0.37	0.65	24	0.23	1.20	1.24	1.38	-0.14	-0.14	+0.64	Matches
285	Marcus Forss	fi FIN	MF,FW	Middlesbrough	23	1999	38	1,965	52	47.5	21.8	1.10	71	0.09	0.64	19	0.23	1.58	1.93	1.24	0.69	+0.69	+0.15	Matches
286	Lyle Foster	za RSA	FW	Burnley	21	2000	11	365	33	8.8	4.1	0.98	60	0.00	1.71	18	0.98	2.45	1.22	0.49	0.73	+0.74	-0.43	Matches
287	Tariqe Fosu	gh GHA	MF	Stoke City	26	1995	20	1,234	62	29.8	13.7	0.95	85	0.66	0.51	19	0.29	1.15	1.02	1.31	-0.29	-0.29	-0.45	Matches
288	Tariqe Fosu	gh GHA	MF,FW	Rotherham	26	1995	19	1,467	77	35.4	16.3	0.92	88	0.67	0.25	38	0.00	1.05	0.86	1.10	-0.25	-0.25	-0.01	Matches
289	Morgan Fox	wls WAL	DF	Stoke City	28	1993	40	3,272	82	79.0	36.4	0.96	89	0.91	0.14	33	0.05	1.20	1.15	1.13	0.03	+0.03	+0.03	Matches
290	Denis Franchi	it ITA	GK	Burnley	19	2002	0					0		0	0		1							Matches
291	Marlee Francois	au AUS	FW	Bristol City	19	2002	0					0		0	0		3							Matches
292	Luke Freeman	eng ENG	MF,FW	Luton Town	30	1992	26	989	38	23.9	11.0	0.91	68	0.09	1.45	19	0.18	1.65	1.27	1.09	0.18	+0.18	-0.27	Matches
293	George Friend	eng ENG	DF	Birmingham City	34	1987	6	223	37	5.4	2.5	0.80	68	0.40	1.60	22	4.00	1.67	1.60	2.00	-0.40	-0.40	-0.17	Matches
