Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
26	Faustino Anjorin	eng ENG	MF,FW	Huddersfield	20	2001	4.9	0.41	1.43	0.61	42.9	1.44	0.62	0.29	0.67	0.00	0.00	Matches
27	Rob Apter	sct SCO	MF	Blackpool	19	2003	0.2	0.00	5.00	5.00	100.0	4.29	4.29	0.00	0.00	0.00	0.00	Matches
28	Henrique Araújo	pt POR	FW	Watford	20	2002	3.8	0.00	1.05	0.53	50.0	1.05	0.53	0.00	0.00	0.00	0.00	Matches
29	Oliver Arblaster	eng ENG	MF	Sheffield United	18	2004	0.8	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
30	Cameron Archer	eng ENG	FW	Middlesbrough	21	2001	15.2	0.72	2.50	1.12	44.7	2.50	1.12	0.29	0.65	0.00	0.00	Matches
31	Sinclair Armstrong	ie IRL	MF,FW	QPR	19	2003	6.1	0.00	1.80	0.98	54.5	1.82	0.99	0.00	0.00	0.00	0.00	Matches
32	Yaser Asprilla	co COL	MF	Watford	18	2003	16.7	0.06	1.68	0.48	28.6	1.67	0.48	0.04	0.13	0.00	0.00	Matches
33	Britt Assombalonga	cd COD	FW	Watford	29	1992	2.1	0.95	2.38	1.43	60.0	2.43	1.46	0.40	0.67	0.00	0.00	Matches
34	Robert Atkinson	eng ENG	DF	Bristol City	24	1998	23.8	0.17	0.63	0.25	40.0	0.63	0.25	0.27	0.67	0.00	0.00	Matches
35	Daniel Ayala	es ESP	DF	Blackburn	31	1990	22.0	0.05	0.41	0.05	11.1	0.41	0.05	0.11	1.00	0.00	0.00	Matches
36	Femi Azeez	ng NGA	MF,FW	Reading	21	2001	7.3	0.00	1.78	0.55	30.8	1.78	0.55	0.00	0.00	0.00	0.00	Matches
37	Miguel Azeez	eng ENG	MF	Wigan Athletic	19	2002	1.2	0.00	2.50	0.00	0.0	2.60	0.00	0.00		0.00	0.00	Matches
38	Abdoullah Ba	fr FRA	MF,FW	Sunderland	19	2003	8.9	0.11	0.90	0.22	25.0	0.90	0.23	0.13	0.50	0.00	0.00	Matches
39	Daniel Bachmann	at AUT	GK	Watford	28	1994	45.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
40	Juninho Bacuna	cw CUW	MF	Birmingham City	24	1997	32.2	0.06	2.05	0.43	21.2	2.05	0.44	0.03	0.14	0.00	0.00	Matches
41	Leandro Bacuna	cw CUW	MF	Watford	30	1991	8.8	0.00	0.23	0.00	0.0	0.23	0.00	0.00		0.00	0.00	Matches
42	Joel Bagan	ie IRL	DF	Cardiff City	22	2000	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
43	Lewis Baker	eng ENG	MF	Stoke City	27	1995	30.7	0.23	1.92	0.81	42.4	1.92	0.81	0.08	0.20	0.07	0.10	Matches
44	George Baldock	gr GRE	MF	Sheffield United	29	1993	32.0	0.03	0.47	0.06	13.3	0.47	0.06	0.07	0.50	0.00	0.00	Matches
45	Daniel Ballard	nir NIR	DF	Sunderland	22	1999	17.9	0.00	0.56	0.11	20.0	0.56	0.11	0.00	0.00	0.00	0.00	Matches
46	Leon Balogun	ng NGA	DF	QPR	34	1988	13.7	0.07	0.36	0.07	20.0	0.36	0.07	0.20	1.00	0.00	0.00	Matches
47	Daniel Barlaser	tr TUR	MF	Middlesbrough	25	1997	4.6	0.00	0.87	0.22	25.0	0.88	0.22	0.00	0.00	0.00	0.00	Matches
48	Daniel Barlaser	tr TUR	MF	Rotherham	25	1997	26.9	0.07	0.52	0.26	50.0	0.52	0.26	0.07	0.14	0.04	0.07	Matches
49	Ashley Barnes	eng ENG	FW,MF	Burnley	32	1989	21.2	0.33	2.92	1.08	37.1	2.93	1.09	0.10	0.26	0.05	0.05	Matches
50	Kyle Bartley	eng ENG	DF	West Brom	31	1991	7.4	0.27	1.76	0.54	30.8	1.76	0.54	0.15	0.50	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
51	Chris Basham	eng ENG	DF	Sheffield United	34	1988	19.3	0.00	0.52	0.31	60.0	0.52	0.31	0.00	0.00	0.00	0.00	Matches
52	Samuel Bastien	cd COD	MF,FW	Burnley	25	1996	6.1	0.16	1.15	0.33	28.6	1.14	0.33	0.14	0.50	0.00	0.00	Matches
53	Danny Batth	eng ENG	DF	Sunderland	31	1990	38.5	0.00	0.55	0.13	23.8	0.55	0.13	0.00	0.00	0.00	0.00	Matches
54	Patrick Bauer	de GER	DF	Preston	29	1992	3.9	0.00	0.51	0.26	50.0	0.52	0.26	0.00	0.00	0.00	0.00	Matches
55	Nathan Baxter	eng ENG	GK	Hull City	23	1998	12.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
56	Vakoun Bayo	ci CIV	FW	Watford	25	1997	10.4	0.38	2.88	1.15	40.0	2.89	1.16	0.13	0.33	0.00	0.00	Matches
57	Jake Beesley	eng ENG	MF	Blackpool	25	1996	2.2	0.00	1.82	0.45	25.0	1.85	0.46	0.00	0.00	0.00	0.00	Matches
58	Amari'i Bell	jm JAM	MF,DF	Luton Town	28	1994	42.9	0.02	0.35	0.12	33.3	0.35	0.12	0.07	0.20	0.00	0.00	Matches
59	Sam Bell	eng ENG	MF,FW	Bristol City	20	2002	12.8	0.23	0.94	0.39	41.7	0.94	0.39	0.25	0.60	0.00	0.00	Matches
60	Jobe Bellingham	eng ENG	MF	Birmingham City	16	2005	6.8	0.00	1.32	0.44	33.3	1.32	0.44	0.00	0.00	0.00	0.00	Matches
61	Steven Benda	de GER	GK	Swansea City	23	1998	20.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
62	Joe Bennett	eng ENG	DF	Wigan Athletic	32	1990	8.3	0.00	0.48	0.12	25.0	0.48	0.12	0.00	0.00	0.00	0.00	Matches
63	Mason Bennett	eng ENG	MF,FW	Millwall	26	1996	6.3	0.00	2.70	0.48	17.6	2.71	0.48	0.00	0.00	0.00	0.00	Matches
64	Jewison Bennette	cr CRC	MF	Sunderland	18	2004	2.8	0.36	2.14	1.79	83.3	2.16	1.80	0.17	0.20	0.00	0.00	Matches
65	Daniel Bentley	eng ENG	GK	Bristol City	29	1993	13.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
66	Jóhann Berg Guðmundsson	is ISL	MF	Burnley	31	1990	21.8	0.18	2.02	0.87	43.2	2.02	0.87	0.09	0.21	0.00	0.00	Matches
67	Sander Berge	no NOR	MF	Sheffield United	24	1998	34.5	0.17	1.57	0.41	25.9	1.57	0.41	0.11	0.43	0.00	0.00	Matches
68	Luke Berry	eng ENG	MF	Luton Town	30	1992	7.5	0.40	2.27	0.53	23.5	2.27	0.53	0.18	0.75	0.00	0.00	Matches
69	Jordan Beyer	de GER	DF	Burnley	22	2000	28.1	0.04	0.43	0.14	33.3	0.43	0.14	0.08	0.25	0.00	0.00	Matches
70	Bartosz Białkowski	pl POL	GK	Millwall	35	1987	10.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
71	Jake Bidwell	eng ENG	MF	Coventry City	29	1993	38.7	0.03	0.59	0.18	30.4	0.59	0.18	0.04	0.14	0.00	0.00	Matches
72	Krystian Bielik	pl POL	MF	Birmingham City	24	1998	32.3	0.03	0.56	0.15	27.8	0.56	0.15	0.06	0.20	0.00	0.00	Matches
73	Nicholas Bilokapic	au AUS	GK	Huddersfield	19	2002	5.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
74	Tyler Blackett	eng ENG	DF	Rotherham	28	1994	3.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
75	Adrian Blake	eng ENG	FW,MF	Watford	17	2005	0.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
76	Jayden Bogle	eng ENG	MF	Sheffield United	22	2000	15.4	0.13	1.36	0.32	23.8	1.36	0.32	0.10	0.40	0.00	0.00	Matches
77	Marc Bola	eng ENG	DF,MF	Middlesbrough	24	1997	11.3	0.00	0.88	0.18	20.0	0.88	0.18	0.00	0.00	0.00	0.00	Matches
78	Tolaji Bola	eng ENG	DF	Rotherham	23	1999	0.4	0.00	2.50	0.00	0.0	2.37	0.00	0.00		0.00	0.00	Matches
79	Jack Bonham	ie IRL	GK	Stoke City	28	1993	22.5	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
80	Macauley Bonne	zw ZIM	DF,FW	QPR	26	1995	0.7	0.00	2.86	0.00	0.0	2.69	0.00	0.00		0.00	0.00	Matches
81	Dean Bouzanis	au AUS	GK	Reading	31	1990	4.7	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
82	Josh Bowler	eng ENG	MF,FW	Blackpool	23	1999	19.4	0.21	2.73	1.08	39.6	2.74	1.08	0.08	0.19	0.00	0.00	Matches
83	Coniah Boyce-Clarke	jm JAM	GK	Reading	19	2003	1.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
84	Caolan Boyd-Munce	nir NIR	MF	Middlesbrough	22	2000	0.0	0	0	0		0.00	0.00			0	0	Matches
85	Will Boyle	eng ENG	DF	Huddersfield	26	1995	9.0	0.00	0.44	0.00	0.0	0.45	0.00	0.00		0.00	0.00	Matches
86	Sonny Bradley	eng ENG	DF	Luton Town	30	1991	13.6	0.00	0.59	0.15	25.0	0.59	0.15	0.00	0.00	0.00	0.00	Matches
87	Tom Bradshaw	wls WAL	FW	Millwall	30	1992	33.9	0.50	2.51	1.09	43.5	2.51	1.09	0.20	0.46	0.00	0.00	Matches
88	Robbie Brady	ie IRL	MF	Preston	30	1992	23.3	0.00	1.24	0.34	27.6	1.24	0.34	0.00	0.00	0.00	0.00	Matches
89	Cohen Bramall	eng ENG	MF,DF	Rotherham	26	1996	28.6	0.03	0.52	0.14	26.7	0.52	0.14	0.07	0.25	0.00	0.00	Matches
90	James Bree	eng ENG	MF,DF	Luton Town	24	1997	27.0	0.00	0.63	0.11	17.6	0.63	0.11	0.00	0.00	0.00	0.00	Matches
91	Ben Brereton	cl CHI	MF,FW	Blackburn	23	1999	38.4	0.36	2.81	1.15	40.7	2.81	1.15	0.12	0.30	0.03	0.03	Matches
92	Rhian Brewster	eng ENG	FW	Sheffield United	22	2000	6.3	0.16	3.33	1.11	33.3	3.32	1.11	0.05	0.14	0.00	0.16	Matches
93	Liam Bridcutt	sct SCO	MF	Blackpool	33	1989	2.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
94	Callum Brittain	eng ENG	DF,MF	Blackburn	24	1998	15.8	0.00	0.38	0.19	50.0	0.38	0.19	0.00	0.00	0.00	0.00	Matches
95	Nathan Broadhead	wls WAL	FW,MF	Wigan Athletic	24	1998	11.9	0.42	1.68	0.84	50.0	1.68	0.84	0.25	0.50	0.00	0.00	Matches
96	Andre Brooks	jm JAM	MF	Sheffield United	18	2003	0.0	0	0	0		0.00	0.00			0	0	Matches
97	Jacob Brown	sct SCO	MF,FW	Stoke City	24	1998	30.8	0.23	2.05	0.97	47.6	2.05	0.98	0.11	0.23	0.00	0.00	Matches
98	Alan Browne	ie IRL	MF	Preston	27	1995	29.2	0.03	1.03	0.48	46.7	1.03	0.48	0.03	0.07	0.00	0.00	Matches
99	Josh Brownhill	eng ENG	MF	Burnley	26	1995	39.7	0.18	1.46	0.55	37.9	1.46	0.55	0.12	0.32	0.00	0.00	Matches
100	John Buckley	eng ENG	MF	Blackburn	22	1999	16.3	0.00	0.25	0.06	25.0	0.25	0.06	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
101	Tyler Burey	eng ENG	MF,FW	Millwall	20	2001	10.2	0.10	2.16	0.69	31.8	2.15	0.68	0.05	0.14	0.00	0.00	Matches
102	Oliver Burke	sct SCO	MF	Millwall	25	1997	8.5	0.24	2.59	0.71	27.3	2.58	0.70	0.09	0.33	0.00	0.00	Matches
103	Reece Burke	eng ENG	DF	Luton Town	25	1996	14.5	0.14	0.14	0.14	100.0	0.14	0.14	1.00	1.00	0.00	0.00	Matches
104	Jack Burroughs	sct SCO	MF	Coventry City	21	2001	4.9	0.00	0.41	0.20	50.0	0.41	0.21	0.00	0.00	0.00	0.00	Matches
105	Josef Bursik	eng ENG	GK	Stoke City	22	2000	16.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
106	David Button	eng ENG	GK	West Brom	33	1989	13.0	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
107	Jili Buyabu	eng ENG	MF	Sheffield United	20	2001	0.2	0.00	5.00	0.00	0.0	5.29	0.00	0.00		0.00	0.00	Matches
108	Sam Byram	eng ENG	DF	Norwich City	28	1993	12.0	0.08	0.50	0.17	33.3	0.50	0.17	0.17	0.50	0.00	0.00	Matches
109	Ben Cabango	wls WAL	DF	Swansea City	22	2000	41.6	0.05	0.87	0.26	30.6	0.87	0.26	0.06	0.18	0.00	0.00	Matches
110	Etienne Camara	fr FRA	MF	Huddersfield	19	2003	13.9	0.00	0.22	0.07	33.3	0.22	0.07	0.00	0.00	0.00	0.00	Matches
111	Mamadi Camará	gw GNB	MF	Reading	18	2003	1.2	0.00	0.83	0.83	100.0	0.84	0.84	0.00	0.00	0.00	0.00	Matches
112	Allan Campbell	sct SCO	MF	Luton Town	24	1998	36.1	0.08	0.86	0.33	38.7	0.86	0.33	0.10	0.25	0.00	0.00	Matches
113	Tate Campbell	eng ENG	MF	Birmingham City	20	2002	0.0	0	0	0		0.00	0.00			0	0	Matches
114	Tyrese Campbell	eng ENG	FW,MF	Stoke City	22	1999	29.5	0.31	2.81	1.29	45.8	2.81	1.29	0.11	0.24	0.00	0.00	Matches
115	Andy Cannon	eng ENG	MF	Hull City	26	1996	2.1	0.00	0.48	0.00	0.0	0.47	0.00	0.00		0.00	0.00	Matches
116	Tom Cannon	ie IRL	FW	Preston	19	2002	18.6	0.43	2.42	1.13	46.7	2.42	1.13	0.18	0.38	0.00	0.00	Matches
117	Todd Cantwell	eng ENG	FW,MF	Norwich City	24	1998	9.6	0.00	1.35	0.52	38.5	1.36	0.52	0.00	0.00	0.00	0.00	Matches
118	Sonny Carey	eng ENG	MF,FW	Blackpool	21	2001	27.2	0.11	1.62	0.33	20.5	1.62	0.33	0.07	0.33	0.00	0.00	Matches
119	Álvaro Carreras	es ESP	MF	Preston	19	2003	29.5	0.00	0.95	0.17	17.9	0.95	0.17	0.00	0.00	0.00	0.00	Matches
120	Andy Carroll	eng ENG	FW	Reading	33	1989	21.6	0.42	1.94	0.83	42.9	1.95	0.84	0.14	0.33	0.14	0.14	Matches
121	Hayden Carter	eng ENG	DF	Blackburn	22	1999	25.0	0.04	0.32	0.12	37.5	0.32	0.12	0.13	0.33	0.00	0.00	Matches
122	Cesare Casadei	it ITA	MF	Reading	19	2003	12.3	0.08	1.14	0.33	28.6	1.14	0.32	0.07	0.25	0.00	0.00	Matches
123	Craig Cathcart	nir NIR	DF	Watford	33	1989	25.2	0.00	0.20	0.00	0.0	0.20	0.00	0.00		0.00	0.00	Matches
124	Steven Caulker	sl SLE	DF	Wigan Athletic	30	1991	5.5	0.00	0.91	0.18	20.0	0.91	0.18	0.00	0.00	0.00	0.00	Matches
125	Bersant Celina	xk KVX	MF,FW	Stoke City	25	1996	2.9	0.00	3.10	1.03	33.3	3.06	1.02	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
126	Ilias Chair	ma MAR	MF,FW	QPR	24	1997	36.3	0.14	2.70	0.83	30.6	2.70	0.83	0.05	0.17	0.00	0.03	Matches
127	Nathaniel Chalobah	eng ENG	MF	West Brom	27	1994	6.8	0.00	0.88	0.15	16.7	0.89	0.15	0.00	0.00	0.00	0.00	Matches
128	Alfie Chang	eng ENG	MF	Birmingham City	19	2002	7.7	0.00	0.65	0.26	40.0	0.65	0.26	0.00	0.00	0.00	0.00	Matches
129	Ismaila Cheick Coulibaly	ml MLI	MF	Sheffield United	21	2000	0.0	0	0	0		0.00	0.00			0	0	Matches
130	Youssef Chentouf	eng ENG	FW	Wigan Athletic	18	2004	0.0	0	0	0		0.00	0.00			0	0	Matches
131	Tahith Chong	cw CUW	MF,FW	Birmingham City	22	1999	31.5	0.13	1.84	0.60	32.8	1.84	0.60	0.07	0.21	0.00	0.00	Matches
132	Hamza Choudhury	bd BAN	MF	Watford	24	1997	33.7	0.00	0.33	0.06	18.2	0.33	0.06	0.00	0.00	0.00	0.00	Matches
133	Cyrus Christie	ie IRL	DF,MF	Hull City	29	1992	23.1	0.13	1.17	0.39	33.3	1.17	0.39	0.11	0.33	0.00	0.00	Matches
134	Darko Churlinov	mk MKD	MF	Burnley	22	2000	2.2	0.00	2.73	0.45	16.7	2.67	0.45	0.00	0.00	0.00	0.00	Matches
135	Dennis Cirkin	lv LVA	DF	Sunderland	20	2002	20.5	0.24	0.73	0.24	33.3	0.73	0.24	0.33	1.00	0.00	0.00	Matches
136	Ciaran Clark	ie IRL	DF	Sheffield United	32	1989	7.4	0.27	0.68	0.27	40.0	0.68	0.27	0.40	1.00	0.00	0.00	Matches
137	Jordan Clark	eng ENG	MF	Luton Town	28	1993	34.4	0.06	1.69	0.35	20.7	1.68	0.35	0.03	0.17	0.00	0.00	Matches
138	Harry Clarke	eng ENG	MF,DF	Stoke City	21	2001	10.9	0.18	0.92	0.46	50.0	0.91	0.46	0.20	0.40	0.00	0.00	Matches
139	Jack Clarke	eng ENG	MF,FW	Sunderland	21	2000	42.1	0.21	1.50	0.62	41.3	1.50	0.62	0.14	0.35	0.00	0.00	Matches
140	John Clarke	ie IRL	DF	Reading	18	2004	0.3	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
141	Matthew Clarke	eng ENG	DF	Middlesbrough	25	1996	5.1	0.00	0.98	0.39	40.0	0.98	0.39	0.00	0.00	0.00	0.00	Matches
142	Jake Clarke-Salter	eng ENG	DF	QPR	24	1997	12.6	0.00	0.24	0.08	33.3	0.24	0.08	0.00	0.00	0.00	0.00	Matches
143	Reyes Cleary	eng ENG	FW,MF	West Brom	18	2004	0.6	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
144	Tom Cleverley	eng ENG	MF	Watford	32	1989	2.7	0.37	0.37	0.37	100.0	0.37	0.37	1.00	1.00	0.00	0.00	Matches
145	Sam Clucas	eng ENG	MF	Stoke City	31	1990	5.4	0.00	0.93	0.00	0.0	0.93	0.00	0.00		0.00	0.00	Matches
146	Josh Coburn	eng ENG	FW	Middlesbrough	19	2002	0.3	0.00	6.67	0.00	0.0	6.43	0.00	0.00		0.00	0.00	Matches
147	Maxime Colin	fr FRA	DF,MF	Birmingham City	30	1991	42.7	0.05	0.40	0.14	35.3	0.40	0.14	0.12	0.33	0.00	0.00	Matches
148	Jamilu Collins	ng NGA	DF	Cardiff City	27	1994	3.1	0.00	0.32	0.00	0.0	0.32	0.00	0.00		0.00	0.00	Matches
149	Rubin Colwill	wls WAL	MF	Cardiff City	20	2002	6.7	0.00	1.94	0.30	15.4	1.95	0.30	0.00	0.00	0.00	0.00	Matches
150	Cameron Congreve	wls WAL	MF	Swansea City	18	2004	1.4	0.00	0.71	0.71	100.0	0.72	0.72	0.00	0.00	0.00	0.00	Matches
Rk	Player	Nation	Pos	Squad	Age	Born	90s	Gls	Sh	SoT	SoT%	Sh/90	SoT/90	G/Sh	G/SoT	PK	PKatt	Matches
151	Aaron Connolly	ie IRL	FW,MF	Hull City	22	2000	3.8	0.53	2.63	1.05	40.0	2.66	1.07	0.20	0.50	0.00	0.00	Matches
152	Callum Connolly	eng ENG	DF,MF	Blackpool	24	1997	38.4	0.03	0.76	0.13	17.2	0.76	0.13	0.03	0.20	0.00	0.00	Matches
153	Tommy Conway	sct SCO	FW,MF	Bristol City	19	2002	21.1	0.43	1.90	0.95	50.0	1.89	0.95	0.23	0.45	0.00	0.00	Matches
154	Jake Cooper	eng ENG	DF	Millwall	27	1995	44.4	0.07	0.86	0.25	28.9	0.86	0.25	0.08	0.27	0.00	0.00	Matches
155	Oliver Cooper	wls WAL	MF,FW	Swansea City	22	1999	25.6	0.20	1.52	0.47	30.8	1.53	0.47	0.13	0.42	0.00	0.00	Matches
156	Theo Corbeanu	ca CAN	FW,MF	Blackpool	20	2002	9.4	0.32	2.77	1.06	38.5	2.77	1.07	0.12	0.30	0.00	0.00	Matches
157	Jack Cork	eng ENG	MF	Burnley	33	1989	27.1	0.00	0.33	0.07	22.2	0.33	0.07	0.00	0.00	0.00	0.00	Matches
158	Harry Cornick	eng ENG	MF,FW	Bristol City	27	1995	8.6	0.12	1.74	0.93	53.3	1.74	0.93	0.07	0.13	0.00	0.00	Matches
159	Harry Cornick	eng ENG	FW,MF	Luton Town	27	1995	8.3	0.12	1.57	0.24	15.4	1.57	0.24	0.08	0.50	0.00	0.00	Matches
160	Sam Cosgrove	eng ENG	FW	Birmingham City	25	1996	0.4	0.00	5.00	2.50	50.0	5.14	2.57	0.00	0.00	0.00	0.00	Matches
161	Dara Costelloe	ie IRL	FW	Burnley	19	2002	2.3	0.00	1.74	0.00	0.0	1.73	0.00	0.00		0.00	0.00	Matches
162	Jordan Cousins	eng ENG	MF	Wigan Athletic	28	1994	7.1	0.00	0.70	0.14	20.0	0.70	0.14	0.00	0.00	0.00	0.00	Matches
163	Conor Coventry	ie IRL	MF	Rotherham	22	2000	14.5	0.00	0.48	0.14	28.6	0.48	0.14	0.00	0.00	0.00	0.00	Matches
164	Vaughn Covil	us USA	MF	Hull City	19	2003	1.1	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
165	Lewie Coyle	eng ENG	DF,MF	Hull City	26	1995	26.9	0.00	0.63	0.07	11.8	0.63	0.07	0.00	0.00	0.00	0.00	Matches
166	Michael Craig	sct SCO	DF,MF	Reading	19	2003	0.2	0.00	0.00	0.00		0.00	0.00			0.00	0.00	Matches
167	Charlie Cresswell	eng ENG	DF	Millwall	19	2002	25.1	0.16	1.35	0.52	38.2	1.35	0.52	0.12	0.31	0.00	0.00	Matches
168	Matt Crooks	eng ENG	MF,FW	Middlesbrough	28	1994	20.1	0.35	1.99	0.70	35.0	1.99	0.70	0.18	0.50	0.00	0.00	Matches
169	Josh Cullen	ie IRL	MF	Burnley	26	1996	42.7	0.02	0.68	0.12	17.2	0.68	0.12	0.03	0.20	0.00	0.00	Matches
170	Liam Cullen	wls WAL	MF,FW	Swansea City	23	1999	13.5	0.59	2.07	1.11	53.6	2.07	1.11	0.29	0.53	0.00	0.00	Matches
171	Luke Cundle	eng ENG	MF	Swansea City	20	2002	19.8	0.15	0.91	0.45	50.0	0.91	0.46	0.17	0.33	0.00	0.00	Matches
172	Greg Cunningham	ie IRL	DF	Preston	31	1991	19.8	0.10	0.40	0.20	50.0	0.40	0.20	0.25	0.50	0.00	0.00	Matches
173	Fankaty Dabo	eng ENG	MF	Coventry City	26	1995	18.5	0.00	0.43	0.16	37.5	0.43	0.16	0.00	0.00	0.00	0.00	Matches
174	Bradley Dack	eng ENG	MF,FW	Blackburn	28	1993	13.5	0.30	1.63	0.81	50.0	1.64	0.82	0.18	0.36	0.00	0.00	Matches
